loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
14020|1136|50|35|12|2|77400.61|Rejected
58167|86|21|92|2|2|63443.0|Pending
97721|557|1|43|11|2|73973.04|Rejected
87578|644|7|79|29|3|251110.31|Rejected
96826|934|20|88|16|2|108816.1|Approved
92236|1640|10|22|47|2|463862.8|Pending
91923|1560|22|49|17|1|297420.4|Approved
76477|1737|17|98|27|2|250888.04|Rejected
34532|90|18|30|47|2|219601.18|Approved
85664|715|16|97|7|1|94920.56|Approved
6319|1299|35|40|18|3|189506.55|Approved
66152|1198|36|69|5|3|44563.95|Pending
18813|396|45|90|47|3|396233.44|Rejected
23830|1088|7|23|44|2|489902.97|Pending
12107|888|40|50|2|1|142365.92|Rejected
86155|1218|1|34|41|2|58084.28|Rejected
33585|1783|30|77|25|3|32968.98|Pending
83888|374|18|36|42|3|432247.81|Rejected
62631|686|11|29|5|2|135175.91|Rejected
26216|626|50|25|7|2|345991.53|Pending
25911|1378|5|29|16|1|287817.07|Approved
8623|23|27|48|40|1|78967.8|Rejected
87910|1093|3|68|10|1|89350.67|Rejected
92996|6|8|13|45|1|105089.01|Approved
99981|1060|2|12|37|3|215378.05|Approved
97501|946|43|3|19|2|194886.51|Approved
74866|163|34|63|4|3|251645.72|Approved
22737|232|24|22|49|2|97655.47|Approved
38648|1015|49|90|22|3|33719.91|Approved
62362|1706|49|100|47|2|110397.85|Pending
32461|560|28|32|14|3|269855.92|Pending
77159|137|19|42|33|1|491518.7|Pending
66437|1348|4|35|28|1|280906.96|Rejected
83949|1564|8|68|21|2|499173.34|Rejected
96170|625|28|73|41|2|9200.65|Rejected
19313|1376|8|54|40|3|300434.95|Pending
35892|639|27|57|39|2|358837.46|Pending
26131|1713|42|76|8|2|27242.47|Rejected
61056|993|36|63|9|1|453489.09|Approved
74073|1484|30|2|40|3|402088.53|Pending
48223|942|13|45|47|3|375341.73|Rejected
3958|1654|44|36|17|1|191008.07|Approved
92951|1329|13|44|43|3|151918.15|Pending
81352|90|37|93|22|3|492584.8|Pending
13884|1787|19|68|32|1|99407.64|Pending
4735|959|19|34|25|3|425440.36|Rejected
51960|702|14|2|43|2|150904.67|Pending
67296|682|3|45|10|1|344530.43|Pending
83637|624|36|8|17|3|309458.3|Pending
78845|1734|36|82|40|3|465389.69|Approved
74914|986|11|67|43|3|483216.04|Approved
30134|296|25|49|7|2|46119.3|Rejected
32093|1564|50|66|31|1|314070.62|Rejected
28612|786|46|96|13|3|244293.31|Approved
99010|1176|33|41|17|1|409469.77|Pending
73268|1005|24|88|19|1|332368.65|Rejected
57777|1138|28|8|11|1|258700.71|Pending
95922|1084|16|78|24|3|308873.56|Pending
92468|408|40|92|33|3|72631.27|Approved
53295|1813|29|62|28|1|465535.95|Rejected
90499|944|47|92|47|1|367157.1|Pending
67280|1629|34|18|34|3|318249.57|Rejected
20769|748|43|55|10|2|381218.78|Approved
96012|365|13|13|30|1|401766.2|Approved
2885|1213|46|95|37|3|481225.12|Pending
20496|881|50|5|33|3|349805.9|Pending
92478|1243|17|16|41|3|473420.92|Rejected
98020|217|14|34|17|3|455228.08|Approved
56587|1403|9|51|43|2|495914.22|Approved
27377|1001|12|83|36|2|486920.95|Rejected
21147|1639|38|8|17|2|114792.94|Rejected
15831|433|30|30|27|2|210068.04|Rejected
94029|297|30|25|14|1|7259.05|Approved
38395|1788|21|19|13|2|360894.04|Approved
28821|570|4|85|39|1|229634.16|Approved
35803|118|40|62|15|1|439020.27|Approved
44599|429|24|53|1|2|90804.56|Rejected
10231|986|38|84|44|3|417101.33|Rejected
32595|225|16|66|8|1|458016.55|Pending
3366|1114|37|63|31|2|434697.9|Approved
13622|422|39|81|4|2|127623.64|Pending
53901|795|21|9|12|1|220332.01|Pending
43631|1616|18|4|13|3|122078.81|Pending
65595|106|45|56|39|3|302219.74|Rejected
51598|1538|9|14|20|1|146263.16|Pending
59420|108|5|35|30|1|39297.93|Pending
76457|781|25|99|11|1|413621.48|Pending
709|104|12|57|19|1|133829.52|Pending
48110|547|27|38|46|2|321740.9|Approved
55419|1464|2|51|47|2|187913.42|Pending
74194|774|28|54|8|2|159670.61|Approved
13449|366|41|66|38|3|370001.66|Approved
3639|142|28|94|4|2|37849.78|Pending
95741|700|47|82|26|3|137519.18|Approved
86801|813|40|55|3|3|90752.17|Rejected
73488|6|33|57|25|3|247034.37|Approved
44827|665|4|21|8|3|485716.8|Approved
87379|567|22|64|47|2|133357.44|Rejected
9930|1254|48|6|48|2|207750.26|Pending
41564|499|22|53|12|3|5509.97|Pending
81489|1667|46|96|42|3|433727.35|Rejected
93531|352|48|78|44|3|176916.23|Approved
69328|363|28|71|15|2|65888.45|Rejected
24561|1357|33|91|16|2|333825.78|Pending
65279|482|18|75|46|3|140716.45|Rejected
2141|1412|13|64|27|2|321777.87|Pending
50090|1054|18|39|7|3|137544.62|Pending
5949|323|13|24|49|2|220336.33|Pending
27164|826|8|17|1|3|254220.41|Approved
31028|533|17|93|37|1|298060.27|Pending
3169|1028|13|79|36|3|169662.98|Approved
60976|729|46|3|3|1|498542.46|Pending
57922|261|13|54|36|3|440466.52|Rejected
83004|1711|41|33|20|1|397547.24|Pending
278|1793|29|11|22|1|376318.9|Pending
5038|553|46|44|36|1|380416.97|Rejected
74261|201|18|21|2|3|428842.35|Pending
11309|1524|16|10|2|3|441994.89|Approved
80439|52|9|25|1|1|148812.54|Pending
31390|125|38|30|50|2|247524.54|Approved
91610|1571|18|51|23|3|179189.23|Approved
13816|198|50|87|30|2|491438.39|Rejected
43727|1600|5|97|23|3|470901.58|Approved
88179|110|21|23|37|2|56474.85|Approved
76926|1511|22|47|44|3|389935.8|Pending
81696|246|25|82|9|3|282098.38|Approved
90905|719|1|69|48|1|431914.1|Rejected
45150|578|30|86|40|1|387346.89|Rejected
64087|359|18|63|12|2|416826.34|Approved
50091|490|25|33|33|2|261796.53|Pending
60177|1417|14|91|7|1|50989.63|Rejected
84474|824|26|56|11|2|244141.47|Approved
74586|1401|35|15|48|2|134085.37|Approved
4149|1073|30|2|22|2|413350.06|Pending
6312|1388|11|31|28|3|451760.14|Pending
31265|1745|22|49|8|2|128351.76|Approved
44871|861|18|94|32|2|68010.56|Pending
17191|289|49|31|24|3|241719.22|Pending
46130|1420|15|34|28|2|292931.85|Pending
20373|742|39|67|6|1|384698.61|Pending
69189|1407|23|17|30|1|465478.02|Rejected
42357|1455|44|38|34|2|494974.87|Approved
32388|1487|49|48|18|2|296340.24|Pending
38513|879|36|98|26|1|286545.66|Approved
51338|1549|6|96|7|2|98363.64|Rejected
52427|1481|29|6|45|2|200324.4|Pending
93928|1462|46|58|7|3|411920.32|Pending
59245|596|16|88|9|1|60742.36|Pending
93054|1126|34|76|22|2|244639.14|Approved
62282|963|29|100|33|2|98682.79|Approved
8288|1532|35|78|35|3|311339.36|Approved
26639|1172|27|97|21|1|36504.59|Pending
51874|649|27|9|48|1|37321.92|Approved
18418|1242|6|9|35|1|464524.17|Pending
670|736|18|60|45|1|115263.36|Pending
99267|1146|35|77|45|3|242807.01|Approved
64590|285|17|28|32|2|37340.86|Pending
87758|1570|7|98|15|3|87088.31|Approved
65115|165|39|21|41|2|39903.4|Rejected
90562|788|36|50|30|2|187115.34|Rejected
70592|1720|17|10|24|3|488162.68|Rejected
64832|1176|29|79|48|1|315001.71|Approved
99376|31|40|57|29|1|358149.9|Pending
32157|1416|17|49|41|2|241523.17|Rejected
79410|669|26|72|49|2|328134.12|Pending
8334|620|38|46|2|1|418464.31|Pending
43718|363|16|83|37|2|340013.33|Rejected
61036|1826|28|81|34|3|285967.15|Approved
41090|445|22|58|2|3|244258.91|Rejected
36712|775|37|94|14|2|322083.09|Approved
64539|571|8|53|20|1|445638.76|Rejected
45623|1695|6|14|23|3|146513.03|Approved
32009|1614|47|48|7|1|162657.78|Pending
77294|1659|26|32|38|1|473798.39|Pending
94951|521|2|40|38|1|411852.37|Pending
207|1497|49|48|32|3|305168.3|Approved
14998|747|24|76|23|1|490891.83|Approved
7342|277|7|71|19|3|411442.81|Pending
83851|224|11|13|4|2|417314.95|Rejected
84056|105|10|9|13|3|188329.19|Pending
10931|852|16|94|38|2|417200.84|Approved
64347|324|32|84|29|1|140495.16|Pending
68657|779|18|45|21|3|449778.76|Pending
50662|1771|8|77|4|3|125116.75|Rejected
91446|186|16|71|14|3|42011.66|Rejected
17958|696|17|79|10|3|264745.2|Rejected
43559|64|15|69|9|1|171358.35|Approved
62726|1126|13|93|34|1|41819.0|Pending
76722|758|45|25|18|2|454476.12|Pending
17408|709|49|14|20|3|31078.71|Approved
26157|284|9|60|30|2|287758.06|Rejected
67735|9|1|74|31|3|143890.76|Pending
33071|1209|40|20|21|3|281209.36|Pending
21682|35|26|8|37|3|166531.52|Pending
16925|7|47|45|44|1|356347.75|Approved
9610|1362|1|84|4|2|486001.84|Approved
19434|1648|42|17|46|1|135172.32|Pending
26179|1086|39|42|6|1|395121.53|Pending
19381|1463|2|48|17|2|195691.12|Approved
49796|300|23|3|50|2|91447.28|Rejected
8129|1111|17|1|8|3|249374.95|Pending
65284|1277|31|55|30|3|461699.45|Approved
19980|1700|42|9|30|2|249273.23|Approved
75978|768|8|33|22|1|114540.19|Approved
19093|1352|38|8|16|2|75633.02|Approved
51070|1536|24|11|37|2|246528.82|Rejected
79550|1415|23|100|26|3|106340.33|Rejected
14319|1806|7|12|48|2|39238.9|Approved
8755|1492|4|90|33|3|227704.58|Rejected
28458|648|18|68|20|3|341794.22|Approved
61251|1312|6|67|8|1|65438.37|Rejected
17918|832|38|22|14|1|6616.72|Rejected
34784|1391|23|9|17|2|433371.07|Approved
36164|244|40|70|32|3|342135.64|Approved
33712|1044|49|49|42|2|249953.26|Approved
82381|180|13|50|48|1|307710.21|Approved
20399|680|8|18|14|2|198081.09|Pending
99265|998|44|92|6|1|448917.7|Approved
91704|817|7|11|11|2|410288.98|Rejected
23773|304|32|56|44|1|340367.21|Rejected
76019|385|43|17|50|1|495349.78|Pending
56819|591|1|23|46|3|61819.03|Approved
87821|1543|15|45|34|3|118828.06|Pending
71636|1791|3|39|11|3|112717.7|Pending
11588|1650|27|32|23|1|206347.69|Approved
99263|173|5|24|19|3|211216.12|Rejected
8225|1005|41|100|40|3|328738.02|Pending
74379|571|6|17|49|1|231853.73|Rejected
83658|675|26|64|37|2|65629.98|Rejected
21924|148|9|95|49|1|31013.19|Approved
9754|74|7|19|38|2|398277.56|Rejected
5135|1417|42|65|36|3|122324.03|Rejected
76193|814|12|84|26|1|163754.57|Pending
75281|681|39|40|27|1|200290.85|Pending
57236|105|27|61|8|2|427039.45|Approved
47426|1793|2|1|16|3|468128.2|Rejected
94152|935|35|95|45|2|353626.25|Rejected
31966|904|11|82|34|2|421071.53|Rejected
49968|1065|8|57|40|1|243794.01|Pending
67719|1576|29|84|29|2|21984.16|Pending
96069|1572|31|92|24|1|272390.59|Rejected
971|129|33|88|36|2|267446.18|Approved
47403|413|23|32|19|3|383800.28|Pending
24166|886|3|6|36|2|328972.39|Pending
89739|811|30|73|31|2|394572.87|Pending
55809|756|10|35|10|1|355438.6|Rejected
84775|1151|42|18|36|2|379276.57|Pending
58564|1324|19|22|33|2|326637.19|Pending
93826|1182|31|15|42|1|257889.6|Rejected
47615|381|38|70|41|3|82113.29|Rejected
90116|581|23|45|41|3|493622.36|Approved
81845|1139|39|44|43|3|344456.76|Rejected
49676|416|49|97|4|2|358154.02|Pending
32017|665|3|30|5|1|410785.01|Pending
41825|600|36|36|31|3|334695.54|Pending
14928|189|19|69|38|2|104916.79|Approved
25437|751|31|33|26|3|129775.33|Pending
99533|1684|44|20|13|2|399398.83|Approved
33564|684|17|37|47|3|194836.52|Rejected
11312|139|47|79|42|3|247004.65|Rejected
25747|978|9|84|45|2|211115.0|Pending
78916|544|23|23|1|3|88788.51|Rejected
36287|1677|12|94|10|3|342824.62|Pending
16173|39|25|75|38|2|80035.35|Rejected
86495|457|34|6|47|1|43228.13|Approved
32500|955|35|23|14|3|428268.97|Rejected
13972|1012|38|98|4|1|259841.13|Approved
12705|1030|3|29|19|1|29024.32|Rejected
73884|1813|49|79|12|1|354567.95|Approved
87380|346|45|75|7|2|27872.33|Approved
17639|1584|11|12|25|1|302466.84|Pending
80374|738|44|92|38|2|110785.01|Rejected
91666|549|26|71|11|1|183804.75|Approved
68337|1124|20|77|6|1|157402.5|Rejected
34660|1458|32|59|19|3|283524.33|Pending
96215|570|48|41|41|3|420809.92|Rejected
5112|1529|16|5|38|2|48355.9|Rejected
29431|180|30|81|9|1|297415.67|Pending
91359|83|34|54|31|2|259591.39|Pending
79573|179|36|42|19|3|181423.44|Rejected
48531|181|32|22|28|3|329622.91|Approved
93682|1666|38|58|36|1|388149.11|Pending
54733|1132|41|36|43|1|402297.27|Pending
29068|1476|12|13|49|2|131484.44|Rejected
9443|654|27|46|40|3|394426.16|Rejected
71593|1744|46|7|7|1|386508.57|Pending
15493|1231|10|99|20|3|110542.2|Approved
66786|1160|9|95|28|3|343848.04|Rejected
53489|426|39|82|24|3|77153.85|Pending
71563|1144|11|54|41|3|399759.09|Rejected
50724|1620|31|18|32|1|286081.16|Rejected
12741|218|2|14|44|3|50309.47|Rejected
94828|300|2|99|40|2|135817.97|Rejected
41078|1504|1|69|47|3|426902.17|Rejected
8963|999|14|95|14|1|244530.58|Approved
941|1674|27|81|17|1|23826.18|Approved
72097|329|33|60|46|3|110521.88|Pending
41893|1439|5|92|32|2|20503.54|Rejected
56177|124|38|7|29|3|107982.27|Pending
42099|710|14|68|44|3|76445.95|Pending
58454|733|4|29|5|1|286956.03|Pending
28577|460|13|73|15|3|225143.86|Rejected
84018|375|17|68|49|3|308967.27|Pending
16394|1149|22|89|4|2|142632.82|Approved
96472|748|5|43|10|1|180383.91|Rejected
8431|284|14|66|6|2|261206.38|Pending
36997|17|12|11|20|3|384132.54|Approved
47812|734|1|32|22|1|401822.97|Rejected
9326|762|33|22|12|1|375490.71|Rejected
94282|997|28|85|36|2|443882.46|Rejected
56238|709|33|22|18|3|20703.65|Pending
42087|280|20|46|25|1|314117.59|Rejected
22401|277|42|33|36|2|93164.87|Approved
56618|1451|3|90|27|1|223268.74|Pending
89582|1652|27|4|5|2|437685.16|Approved
6844|1517|6|35|6|2|285152.88|Approved
22457|90|15|75|13|1|356571.75|Rejected
44734|426|41|90|41|1|358093.57|Pending
18029|1453|45|72|28|3|80479.25|Rejected
40459|1825|17|45|20|2|250335.01|Pending
94380|778|13|30|49|1|312153.89|Rejected
36378|724|30|6|27|2|400353.8|Rejected
94378|1561|11|94|19|1|195022.13|Approved
84714|988|22|73|39|3|53333.12|Approved
63720|1762|21|56|34|1|126557.59|Pending
6519|877|6|3|37|3|336245.66|Approved
27711|1268|42|51|9|2|184797.13|Rejected
21314|1363|42|42|14|2|332618.57|Rejected
1708|852|10|5|4|3|242867.86|Pending
49628|1772|47|99|6|2|460180.26|Pending
15945|631|34|47|8|3|117404.49|Pending
69936|1047|43|26|40|2|288403.86|Pending
45634|410|8|20|25|3|181691.82|Pending
249|527|46|11|13|3|155635.77|Rejected
5130|754|40|11|41|3|484148.98|Approved
77448|502|6|37|2|2|293555.28|Approved
66991|99|28|48|38|1|452978.43|Approved
5843|1129|45|90|31|1|49617.21|Rejected
96149|585|11|82|28|3|365113.85|Approved
9236|1428|26|66|39|2|167513.55|Rejected
40975|206|16|48|40|3|327698.3|Approved
45921|1041|44|44|43|1|33038.72|Rejected
17288|1502|42|54|2|2|493137.87|Approved
67676|1673|11|81|33|2|463941.86|Approved
73185|52|3|10|35|2|437515.65|Pending
17407|1397|15|68|32|2|30974.01|Rejected
18610|1461|48|87|38|2|361274.24|Rejected
10728|1653|25|4|40|1|129590.18|Approved
61287|1110|46|90|32|3|325502.25|Approved
9244|723|21|93|30|3|127795.45|Rejected
85840|694|43|64|23|1|365836.11|Pending
8810|474|33|82|25|1|94987.1|Approved
2029|336|30|72|7|1|381686.48|Rejected
34954|260|18|27|36|2|266077.72|Pending
24969|1333|27|41|7|3|324773.54|Approved
36290|1372|14|72|48|3|282359.56|Pending
51429|783|1|39|14|3|378457.88|Pending
29264|459|2|77|14|3|102264.73|Pending
72001|1247|10|24|45|1|108847.34|Rejected
28372|1251|35|74|37|1|237015.65|Rejected
66810|1562|22|38|36|2|371297.5|Approved
2035|1260|26|96|28|1|267157.05|Rejected
11937|1337|25|19|47|2|394948.5|Rejected
97239|211|16|48|6|2|421776.16|Rejected
75145|695|39|86|4|3|362791.58|Approved
36098|1044|32|95|35|1|446145.25|Rejected
63898|1319|30|88|49|3|396431.24|Approved
42392|268|22|70|32|3|265651.97|Pending
91740|673|43|33|40|2|13154.2|Approved
85430|195|18|10|26|2|76347.81|Pending
42269|638|9|9|26|3|210050.69|Rejected
91253|1355|23|6|44|1|221173.1|Rejected
43006|79|44|40|41|1|268850.74|Approved
74619|1782|47|43|43|2|151720.94|Approved
80881|240|43|28|22|2|165338.5|Rejected
92999|21|32|1|43|1|21691.91|Pending
68678|3|4|15|24|1|216957.63|Pending
15499|726|50|93|14|3|178401.69|Pending
92028|1123|17|23|21|1|369381.14|Pending
52710|1266|45|34|4|2|227265.06|Rejected
70888|568|48|80|25|2|190027.84|Pending
71226|1171|23|31|10|2|378197.18|Pending
80667|1061|3|83|38|2|148107.19|Pending
15364|1487|47|60|13|2|397848.34|Rejected
18891|313|45|66|47|3|55984.6|Rejected
3242|103|39|9|35|1|154598.77|Approved
3825|161|34|94|20|3|306490.1|Pending
5787|1025|3|53|48|2|251586.83|Approved
99136|1520|44|77|31|1|155332.03|Pending
71836|630|45|80|26|3|96564.84|Approved
69400|1443|6|66|40|1|332801.52|Pending
18251|1480|30|20|25|1|116161.34|Rejected
83813|713|43|57|39|2|186760.14|Rejected
22230|721|14|13|35|1|278992.37|Rejected
68436|925|11|22|36|3|305041.77|Rejected
25736|1239|18|79|27|3|380872.63|Pending
98394|1720|41|54|40|2|315000.07|Approved
23962|1773|24|86|32|2|319935.84|Approved
97314|798|21|98|38|2|232039.23|Approved
7598|818|23|7|44|2|337176.24|Pending
21115|1066|50|34|34|3|395658.98|Pending
19678|1238|24|23|18|1|214589.61|Rejected
9624|824|3|75|11|1|144364.94|Pending
61045|1136|2|7|34|3|278727.51|Approved
67055|391|44|97|50|1|110898.54|Rejected
88960|39|5|50|7|2|389782.44|Approved
41408|393|24|38|47|3|238188.92|Rejected
86539|1193|45|85|20|3|299020.75|Rejected
33847|465|19|58|24|1|344096.35|Rejected
86795|845|11|60|13|2|200145.27|Rejected
21432|1593|43|76|4|3|387296.77|Rejected
3736|1725|20|60|38|1|145927.89|Rejected
44515|1323|2|9|36|1|79212.11|Pending
22880|1276|20|23|5|2|89781.53|Approved
66347|70|8|79|7|1|488092.89|Approved
23526|347|19|93|45|3|493734.96|Rejected
10836|132|21|3|19|3|293857.46|Rejected
49069|29|12|56|36|1|388700.6|Rejected
39807|1335|12|26|22|1|71854.89|Pending
99122|186|48|18|39|3|195366.05|Pending
98675|1237|35|93|17|1|239542.01|Pending
87205|382|14|32|49|1|200868.91|Pending
40897|504|11|37|4|1|8827.41|Approved
42951|220|38|79|28|2|29897.81|Pending
86341|744|16|73|16|3|302476.73|Approved
76199|664|32|62|9|2|348095.53|Pending
82432|909|19|14|41|3|251957.89|Pending
30553|1808|15|43|43|1|60231.45|Pending
58226|1541|4|7|37|3|181084.62|Pending
2800|1176|13|31|5|1|189299.15|Approved
26854|1123|41|97|17|2|226075.27|Approved
93755|583|29|85|28|2|206904.08|Approved
24164|986|30|3|6|1|28929.74|Approved
68351|971|35|44|7|1|94933.47|Approved
16731|34|33|52|26|2|340368.58|Pending
86263|1449|25|59|27|3|98127.22|Approved
75175|945|50|23|12|1|472625.87|Rejected
77475|125|20|70|31|3|57439.93|Pending
91994|760|46|31|41|2|133921.28|Rejected
2037|422|34|18|7|2|294424.11|Approved
74768|1248|9|3|27|1|160983.65|Rejected
18593|1607|24|46|20|1|175018.48|Approved
68487|1659|8|60|45|1|192051.79|Pending
51968|1192|9|8|34|1|102810.51|Rejected
2584|238|22|39|49|3|490410.95|Pending
6340|1464|30|75|19|3|294084.85|Pending
2638|1196|13|66|49|2|400218.78|Pending
93374|277|48|4|33|1|472815.49|Rejected
66350|417|9|32|27|2|317584.6|Pending
22902|624|48|99|17|1|81548.4|Pending
29428|184|47|84|26|3|260071.33|Rejected
74465|522|23|65|47|2|402969.96|Approved
41666|1385|34|35|9|2|227194.21|Approved
97518|408|21|95|47|2|303575.5|Pending
89971|1287|21|73|41|2|354167.45|Approved
75908|603|41|20|28|2|166004.94|Approved
94023|704|2|56|7|1|50264.84|Pending
40101|908|44|80|36|3|484210.59|Pending
12078|215|33|18|29|2|6295.3|Approved
63955|696|2|36|31|1|148433.54|Rejected
19876|67|29|72|9|2|156442.23|Pending
58358|1488|48|47|13|2|321611.71|Approved
75615|634|44|53|20|2|27327.18|Rejected
37053|111|25|4|19|2|74731.04|Approved
7567|1478|33|6|5|3|496798.36|Rejected
83140|1215|19|59|15|1|488445.51|Rejected
39402|1060|25|35|14|2|296715.34|Pending
16267|995|36|70|39|3|475467.33|Approved
50117|430|33|97|31|2|284910.82|Rejected
49008|534|43|81|34|2|44758.86|Rejected
90801|727|24|46|29|2|457173.75|Approved
55408|336|27|68|24|1|494210.23|Pending
17478|1337|28|23|43|3|314078.79|Pending
42007|1240|48|42|11|3|165110.4|Rejected
92621|9|39|2|32|3|455037.75|Approved
68215|2|41|53|35|2|252047.36|Rejected
66467|1104|45|66|9|3|305505.92|Rejected
68967|1643|40|9|37|3|417445.66|Rejected
42609|425|30|36|27|3|174936.48|Pending
98552|1357|19|50|22|3|402866.12|Pending
54774|367|7|26|12|2|344539.38|Pending
7004|721|19|56|28|2|364150.34|Pending
89313|288|45|97|14|2|267603.47|Pending
18268|1570|28|73|24|1|85599.39|Pending
74668|901|31|96|40|3|130825.7|Pending
98810|1643|3|88|37|2|352707.67|Approved
53495|1225|39|19|43|2|437762.31|Approved
76832|122|2|4|5|1|194657.17|Rejected
70468|930|31|59|1|3|118887.75|Pending
11289|1169|26|32|14|3|273128.48|Approved
11062|1669|47|2|1|3|109829.17|Pending
71240|512|20|63|23|1|152902.5|Rejected
8362|1448|28|5|25|2|402232.77|Approved
58586|1044|30|69|38|3|55207.64|Rejected
63410|781|43|19|4|3|415238.61|Rejected
56839|350|12|45|6|1|250280.8|Approved
17400|897|5|90|21|3|283343.09|Rejected
27259|1549|17|34|32|2|218005.83|Rejected
48801|1128|1|94|16|3|32466.45|Approved
1625|416|5|34|9|2|180858.6|Rejected
36593|800|14|72|35|1|64520.17|Rejected
83270|1147|7|62|17|2|373718.55|Rejected
8989|1235|47|47|49|1|63191.77|Pending
59041|933|16|43|43|3|14655.16|Rejected
42890|1212|2|15|26|3|477317.01|Rejected
73311|1305|34|13|1|3|426699.06|Approved
9921|1175|26|77|40|1|231023.29|Rejected
13682|825|27|20|25|2|468905.02|Rejected
26918|421|41|97|40|1|426696.93|Pending
