investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
18410|1379|2|73|41|3|506544.3|5427.83
21881|1208|2|32|43|1|263503.09|-2303.95
20488|299|3|36|28|2|630895.25|10835.91
8283|27|5|55|47|1|747527.49|-562.87
89257|537|5|58|2|3|565918.07|-377.56
79970|380|5|97|48|1|658494.91|12420.0
850|1147|5|80|25|3|219430.72|-1641.94
88430|852|1|43|31|2|675036.75|-887.97
97271|1558|5|18|24|1|299053.64|7835.95
9296|824|3|85|21|2|154733.06|6990.77
21794|1598|4|4|35|1|217876.1|8942.01
8311|622|2|97|43|2|667773.41|-4374.04
36640|1257|3|96|10|3|335071.42|7464.23
37005|920|4|96|40|3|542428.6|5934.39
55007|905|4|43|32|1|619010.03|14420.22
24843|1109|5|93|42|3|958773.68|8497.44
42199|527|3|100|11|3|840886.42|11779.57
87452|1672|2|63|9|2|841590.38|7711.99
13238|184|4|77|7|2|675812.7|4332.75
5278|1141|5|95|12|3|41461.08|-2457.1
94269|1153|3|40|11|2|135747.55|-2949.78
23038|22|4|35|41|1|899021.26|12595.94
97656|150|2|95|42|2|917897.93|5535.25
26683|691|2|39|10|1|201503.9|1689.16
73813|1176|1|91|50|3|428642.91|11955.58
7988|686|2|41|2|1|696582.28|3556.26
16193|476|1|13|15|3|634190.45|7677.83
57864|158|2|75|9|2|703818.3|8345.97
89564|392|5|95|4|3|844409.13|9065.43
57426|701|5|95|27|3|886139.01|1806.72
56696|1174|5|60|27|1|929984.53|-2441.1
78200|1101|4|5|46|1|737705.34|-1976.03
26393|596|4|39|15|3|442896.55|-1033.61
17902|343|3|80|37|3|764344.24|9035.27
3846|17|5|16|18|1|983499.05|-4223.45
46035|1370|1|4|33|3|970959.05|-1874.76
83942|282|3|90|49|2|884320.19|7575.74
17835|1386|5|62|5|1|237609.3|14888.59
52270|234|2|73|35|1|508600.81|11072.18
83331|1107|3|91|2|2|437921.34|10049.28
7106|955|4|47|28|1|423854.54|1150.83
56754|1759|4|20|27|1|558261.56|9978.9
18541|533|2|98|31|3|252369.83|2685.67
47990|933|3|88|13|2|632506.45|-1031.67
41578|1107|4|92|42|3|114269.06|4581.0
777|164|2|32|42|2|526964.83|412.61
99517|609|3|96|16|1|440131.4|10799.25
73275|452|2|16|46|1|453599.21|-4584.93
71971|1051|1|68|17|3|122838.57|12996.96
67482|235|5|40|8|1|493768.83|-4161.91
58927|136|1|39|34|2|116183.06|2228.9
42259|1692|3|95|27|1|841272.55|12432.55
92870|1079|4|27|19|2|925697.11|5017.54
81770|49|3|25|40|1|576797.54|-1515.71
31870|197|2|76|22|3|107118.53|13649.97
77068|1780|1|94|23|3|247845.47|6201.18
99909|709|1|75|20|3|564496.22|-3601.0
65634|859|3|22|28|1|603559.62|-4656.76
58985|15|4|89|12|1|988618.19|9815.53
63382|1586|2|78|26|2|796475.14|14377.65
56589|923|4|4|37|1|544997.68|14967.88
34531|1490|1|99|37|3|321265.3|7529.25
92336|199|3|55|23|1|42288.41|-2599.28
34151|539|3|88|47|1|76556.55|6585.64
60957|1762|1|93|30|2|865280.53|6400.85
70390|1461|5|20|20|3|197485.25|2284.22
63835|1784|2|41|14|1|535501.69|5962.16
65971|1144|4|82|40|1|34026.71|14431.28
97428|1263|1|30|9|2|244243.78|-453.65
77835|503|2|7|22|3|406039.35|-3480.12
47882|19|4|20|36|1|764884.05|4088.67
61934|301|2|100|27|3|80028.31|6340.19
41388|918|4|14|49|3|315758.28|12286.22
67631|896|5|5|20|3|232862.43|7931.89
13041|1574|5|88|3|2|721112.78|7134.55
35345|1041|2|98|14|3|326964.5|-1014.66
23098|1260|4|20|19|2|887310.53|990.58
56649|438|2|89|22|3|195902.2|-4564.83
31518|303|2|31|31|2|642021.57|12489.96
41068|691|2|98|36|1|419486.13|9911.18
52999|777|1|14|28|1|254953.01|4742.77
49088|611|1|55|6|3|197038.23|4355.42
65713|1725|5|45|47|2|93378.92|14897.07
82383|1075|2|5|29|1|593833.62|3439.79
1696|862|1|91|24|3|697637.85|14298.57
85748|1182|2|58|23|3|485626.98|5210.52
10204|1819|4|28|40|3|611384.39|1929.59
59647|1807|2|35|13|2|168276.44|-474.3
8662|556|1|68|8|3|811681.76|9216.56
45047|547|2|8|46|3|813679.82|6371.0
26150|1583|2|99|4|3|155294.01|-1199.64
10366|1603|1|22|1|3|89548.18|-3938.95
28066|256|3|100|4|2|879628.13|-4690.04
75505|1222|2|76|48|3|737712.83|-3386.23
5368|1429|2|92|34|1|902591.64|3099.72
84100|14|5|18|39|3|109165.55|11678.6
50401|1144|2|51|3|2|414952.15|13077.98
20635|13|5|65|22|1|823019.6|13369.8
17217|684|5|7|20|3|602412.93|-559.06
74861|619|3|66|4|2|637353.31|8767.26
22821|43|1|7|17|2|902423.54|-587.39
41203|142|2|61|7|2|305780.24|4270.78
57919|237|5|2|9|2|860907.17|9486.75
80916|1095|5|33|34|2|304882.26|8540.34
50015|1467|4|82|2|2|420380.63|3180.29
80619|1770|4|63|47|3|117571.26|-520.32
75699|1354|5|5|40|3|360036.01|2619.57
84737|580|4|97|27|3|42597.88|-4259.72
70072|1187|1|40|7|2|623271.87|12135.19
43033|467|1|23|36|3|457431.43|-1973.98
13001|93|3|33|49|3|864239.41|-4683.56
81238|585|4|53|18|3|780520.57|5016.94
40528|854|5|12|40|1|559227.54|-4022.36
73032|609|3|71|47|1|834349.89|9623.67
67763|1249|5|40|41|3|899214.72|11537.98
71504|810|5|66|26|3|609888.17|-285.26
80150|1739|1|60|3|1|794877.86|3020.89
12588|53|1|74|45|2|606315.87|3298.82
52757|1332|5|2|9|1|840313.6|3339.63
49900|1411|3|77|47|2|549313.94|11149.11
67625|1672|1|95|37|1|812763.89|14103.85
53612|721|1|50|16|1|738242.66|12798.22
64011|883|3|72|40|3|93664.39|-113.23
63199|1135|1|19|26|2|453462.73|8366.26
39051|1210|2|49|17|1|797174.97|14330.73
73822|866|4|82|34|3|446795.42|13958.61
35475|1054|3|52|38|1|540233.5|6118.34
10542|1676|4|77|38|3|717060.96|9813.95
87702|1548|4|43|2|3|863434.02|8829.6
14389|1182|3|91|25|1|867336.21|6242.22
83594|1337|4|7|32|1|763413.44|14914.64
29519|413|5|18|35|3|937308.07|6524.02
10332|539|1|51|43|3|985276.54|3119.52
75216|893|3|83|13|3|720067.57|5363.77
27108|1657|3|40|28|2|345034.21|-597.59
72072|273|1|17|21|3|503347.57|10402.07
18641|873|2|7|3|3|750002.23|11244.99
31519|743|4|57|21|1|689984.64|9245.18
53188|1441|5|46|8|1|938985.37|7666.03
10068|782|4|37|36|1|485028.14|1972.52
86032|1682|4|20|13|3|643721.38|8633.5
5647|341|1|97|29|3|500901.57|8055.41
55954|1221|4|38|36|3|212417.29|6765.48
97223|686|3|81|47|1|381540.93|4690.28
75303|712|2|81|2|3|5956.8|12821.38
69647|923|4|62|24|1|234876.15|-4732.07
52962|1590|2|77|46|3|383269.76|-4368.91
13048|1514|2|17|29|1|4692.7|5317.86
41316|220|1|38|17|1|846731.81|10466.69
87594|1325|1|78|28|1|217683.17|3527.04
6737|174|2|85|17|2|878251.47|6869.52
60028|1634|2|33|21|3|441730.21|-4562.63
19804|927|5|66|29|3|958124.52|6045.06
14886|1553|3|91|23|2|369457.79|7522.47
19829|1386|4|9|22|3|600437.92|-4582.98
83178|1510|4|53|21|1|148904.19|1294.54
63324|1456|1|70|10|2|473558.26|952.33
95106|1559|1|96|46|3|290319.4|11960.14
32198|153|5|53|7|2|992279.76|-2354.17
64980|1522|1|85|13|3|374246.34|6236.73
95971|970|5|73|23|1|72410.34|11013.86
87258|544|4|73|13|3|849241.01|-4254.75
5823|239|2|94|21|1|920281.27|8536.05
39731|1285|5|15|44|1|34322.43|-849.25
42294|869|2|26|28|2|34562.73|14841.32
42267|159|1|2|50|1|515415.09|4304.38
80761|872|1|26|3|3|243725.57|10551.46
22420|152|4|22|10|3|317737.93|6788.8
61999|1610|3|80|30|3|629484.68|8882.94
47313|340|1|93|44|1|969702.41|6950.99
3712|806|2|53|42|2|544138.18|10768.38
83354|167|4|9|25|3|502864.66|-4739.57
77136|1481|4|77|45|1|685804.35|-3140.59
58894|1517|4|17|30|1|765842.28|12960.75
26901|489|4|20|2|1|658258.29|-3425.04
52883|580|4|3|15|1|765872.18|14068.65
30028|187|2|69|34|2|412146.88|12347.3
5493|1782|5|11|25|1|897330.14|25.35
2168|1439|1|11|21|2|182699.31|7393.08
57909|488|1|54|10|2|523737.95|-1935.05
22708|461|2|36|4|3|418489.99|-3915.68
69628|49|5|81|25|3|975489.18|-3399.19
33247|724|5|34|48|1|70048.09|-2119.64
1156|958|2|98|11|2|227213.14|6628.76
52484|1732|3|56|38|1|878755.75|998.85
23311|191|1|51|41|2|21925.63|4716.89
90507|794|2|93|9|1|321699.75|-378.4
51011|1545|4|81|49|1|292570.02|-1621.94
63649|1756|2|38|36|2|235475.39|-3865.2
63311|814|1|51|2|1|34205.65|216.61
66923|1496|3|40|32|2|568792.69|8565.93
23174|945|1|33|37|1|268199.21|-1117.4
22712|1762|4|44|32|3|187422.7|10681.81
64508|1216|2|56|13|1|523393.7|-3249.05
74445|1128|4|18|32|3|51475.22|13027.1
35999|123|1|40|19|1|234065.92|6236.22
7962|772|5|25|27|3|493077.49|124.2
99605|1772|4|94|2|1|926523.28|-4618.55
52572|830|2|7|12|2|964703.08|-1134.45
28559|732|5|31|30|1|573627.22|-4830.84
16077|434|1|15|3|1|147908.75|8889.57
54052|1722|2|26|48|3|502540.17|-2806.71
42648|660|3|15|10|3|218727.62|6003.49
82298|386|2|46|33|1|70714.97|9401.45
31094|650|1|39|10|2|620935.43|2380.59
32566|376|3|4|11|1|794715.54|13396.72
40579|1078|4|17|32|3|263968.35|11341.0
59923|487|1|42|12|3|522693.86|11535.55
70551|1065|2|88|50|3|500486.78|2135.46
96077|442|4|44|12|2|233906.48|14230.6
26487|1785|1|65|43|2|830122.68|9427.8
64789|1450|2|62|12|2|773136.52|7240.25
55736|1463|4|62|43|3|150984.01|-4758.42
30334|109|2|76|1|1|656017.8|5877.28
4771|1703|1|65|27|3|134758.65|-2294.37
41444|771|1|17|41|1|573945.74|8502.72
69260|866|1|81|27|1|732639.89|6976.26
90127|1636|1|45|13|1|951829.04|4229.89
71147|1143|1|58|15|3|375285.54|10161.73
40063|226|4|74|7|3|939762.92|30.71
43063|1358|1|65|16|2|960881.7|2824.71
29675|279|3|10|22|3|541049.31|694.66
35979|902|4|55|50|2|506822.63|-4716.13
28234|1280|3|78|46|3|196620.91|3150.66
83679|166|3|81|2|3|940991.75|8965.17
46524|1372|4|45|30|2|861568.77|418.22
62699|205|5|35|1|3|317315.59|9444.46
66974|564|5|44|36|3|58378.89|-1419.9
43950|226|5|53|31|3|209823.34|4780.72
99912|465|3|57|28|3|717338.59|953.77
42283|1050|4|75|31|3|187523.82|-1446.83
72058|1170|5|80|39|3|794921.16|-3991.1
45762|1429|1|59|43|2|206318.11|-4216.71
42710|1281|1|9|9|3|711591.99|2541.21
69081|205|2|67|17|2|345653.98|13699.01
60752|1128|1|7|25|1|623337.61|5407.71
10643|1174|5|34|17|3|958518.97|-4156.5
92830|1538|5|75|45|1|78605.77|6966.03
18824|1694|4|26|6|2|170265.48|9583.17
94933|1562|3|62|37|2|441776.6|3628.74
55857|485|4|38|27|1|820524.14|9249.96
34987|1393|2|93|44|1|609556.58|-3691.5
22915|146|1|80|30|1|814729.57|5333.11
42053|1680|5|30|34|1|617669.57|8829.65
30086|1309|5|94|26|3|752565.1|6554.05
48232|1707|5|65|50|1|889199.56|13539.73
98867|1808|3|26|18|2|452417.34|898.83
3088|733|1|31|6|1|21639.73|-4572.41
85053|1583|1|34|49|3|368758.28|6099.33
39613|1292|1|52|48|3|301233.54|4281.54
81274|10|2|5|26|3|520913.87|13405.11
5205|880|1|41|24|1|336670.36|-4427.64
43285|1708|2|42|42|1|231764.61|11648.68
65476|537|3|48|33|1|388249.2|5765.14
43556|1826|3|2|29|2|410249.64|356.22
69968|1273|2|8|1|1|680594.23|12905.48
68175|75|1|33|8|2|184671.43|5912.67
27520|1017|3|12|21|2|448850.96|-3148.15
39496|1802|5|24|32|2|387255.41|-2163.31
45813|207|5|30|32|3|804791.2|-1337.61
15598|1318|3|61|45|3|407232.63|8323.85
41534|1551|1|27|11|1|523477.13|12834.41
44156|1627|4|19|3|3|780743.91|9908.5
570|999|2|36|31|1|420586.6|7338.1
58651|1142|4|72|30|2|855708.94|4965.94
9979|1433|3|85|10|2|10382.73|-2448.23
73429|1136|4|78|11|3|365206.58|9516.63
17597|805|1|7|6|2|500283.92|7133.7
72139|996|4|53|12|3|284191.09|13027.44
40821|407|2|31|9|2|123804.26|5080.06
86879|161|3|27|10|2|633766.47|-1043.49
9683|1170|3|81|15|3|214012.77|-1044.06
33269|1231|3|75|3|2|89718.58|13505.36
1848|920|3|90|15|2|571665.19|11694.87
29255|242|4|68|43|2|392849.84|8158.09
24195|647|4|6|2|2|29447.09|-1561.42
36831|605|3|90|24|2|274988.99|-2765.74
22807|109|1|20|31|2|813609.13|13082.21
17278|184|3|30|18|1|601524.69|13390.45
14137|1249|1|42|9|3|335888.81|-2.16
17912|936|4|46|20|2|666661.13|13969.93
75961|286|1|61|1|2|435955.87|4443.19
19130|1637|3|95|45|2|623306.13|8324.2
57490|1745|2|13|28|1|628429.26|-1259.62
78824|1604|3|94|8|2|172326.15|3889.54
13860|210|4|70|34|1|919816.12|5172.88
39190|338|4|7|5|2|259059.28|-92.76
98788|1271|4|94|44|2|373380.46|4192.87
60027|212|2|58|44|1|744499.6|1751.26
45430|191|5|36|46|3|522715.4|10685.93
38060|236|4|11|25|3|573461.81|-4745.11
32495|595|2|84|37|2|797842.4|3529.56
31687|412|3|86|46|1|218175.33|1096.45
24679|130|4|11|35|3|647756.42|7761.83
87531|782|2|40|15|1|161401.22|1523.37
70046|684|3|6|48|1|177761.32|11929.83
30335|251|1|49|42|3|713663.94|14998.1
43663|1819|2|92|40|2|575844.03|13048.65
34370|779|3|76|28|2|520722.45|5137.9
52651|942|3|19|9|2|986014.26|722.33
7532|1518|3|65|11|3|308789.48|10480.18
56343|589|1|38|45|3|733526.1|6774.1
83017|416|1|66|47|1|826184.31|14054.24
28688|1582|3|55|24|1|713231.46|1264.54
39042|332|4|25|34|3|165373.72|14099.97
83854|1475|2|80|5|2|230923.07|5045.59
12720|1631|5|43|7|1|605843.32|3397.57
93523|1707|4|59|31|1|559093.77|7724.01
67474|1056|4|23|3|2|510606.54|2631.01
69843|1235|5|25|49|3|82393.51|6558.8
41318|1334|3|6|17|2|20741.77|13839.68
31341|1587|2|72|13|2|713999.05|1648.97
50148|600|3|10|2|3|882144.44|3070.9
73991|56|3|36|33|1|553749.68|3201.69
76333|199|2|46|2|3|213400.38|6801.04
94932|1654|5|69|45|2|955360.15|-2316.95
27056|1040|2|11|21|3|323830.78|8642.19
66688|1349|1|33|44|3|595711.05|7298.78
8228|1639|5|65|18|1|903819.78|6134.45
62884|1098|1|15|19|2|374488.48|-796.89
30403|1246|5|83|17|1|377691.15|11692.74
48747|410|4|64|26|2|555343.64|-789.66
84917|994|5|18|17|3|975008.1|-4878.15
45806|1708|1|91|41|3|912470.85|5453.9
62432|189|5|44|5|1|530477.31|583.92
78013|538|2|58|4|2|944788.02|7075.03
6861|476|3|95|10|3|952929.49|9471.19
99356|1715|2|47|27|1|331277.66|3087.51
45058|258|5|61|13|3|287129.56|-2724.12
15760|778|1|99|10|3|140499.6|6489.85
19761|1523|1|73|46|3|827576.05|-3867.34
6825|1574|5|89|13|1|162397.13|3762.62
6754|861|1|91|30|3|444682.62|12322.69
88006|1467|3|99|19|1|365971.14|-3640.56
20362|1463|1|50|34|3|88559.07|-4476.41
45578|1504|1|51|25|2|959037.79|11339.24
20204|1510|2|67|50|1|706931.73|6771.31
37473|127|4|48|48|3|27899.64|8731.95
17795|335|4|32|31|3|543305.5|4446.84
30518|1578|4|81|4|3|691453.31|2539.05
76819|824|3|48|19|1|677478.33|13938.75
33516|836|4|74|9|3|58570.0|4963.04
11369|1802|5|53|46|3|560453.57|12499.53
67050|471|3|27|11|2|109948.8|-122.15
27363|103|2|73|16|3|112338.38|-1427.63
42060|1824|4|58|33|2|432843.96|-3617.45
57807|1626|1|58|32|1|593009.86|12626.04
37718|1137|4|99|46|1|759298.37|2034.12
11051|1457|4|34|12|3|757613.71|12243.91
12679|664|3|91|13|1|330040.76|10336.93
85511|1448|5|4|46|3|795429.91|12161.31
1667|1369|3|55|23|2|771611.18|2018.13
92014|364|5|39|45|3|141723.49|10503.76
64147|106|2|78|35|2|604234.86|40.87
25421|737|3|46|49|1|330113.5|9120.36
901|298|5|23|18|3|329204.34|707.12
74013|236|3|54|40|1|947119.13|805.81
47152|670|2|8|15|1|295333.68|9468.84
33527|122|1|15|18|1|738101.62|9647.83
25832|935|1|61|16|2|111834.56|14739.41
70243|482|1|28|35|1|723802.58|-4726.97
27516|1451|5|30|23|2|195135.02|9423.36
43900|1296|2|85|6|2|950831.58|6967.01
43344|1588|4|62|19|2|739565.82|-4937.62
78659|1603|5|14|49|2|847035.6|3245.62
19264|1290|2|51|25|2|77575.66|1227.07
72882|1212|3|87|44|1|670801.76|-3138.95
9250|989|5|12|34|1|658930.78|3063.96
15001|1167|5|21|14|1|172816.84|1546.14
69365|1551|3|49|33|3|989418.47|3489.51
37781|482|2|65|13|2|180441.98|5822.71
69273|996|2|30|43|2|367075.84|1321.58
98058|637|5|30|14|1|4720.35|1905.64
70343|1150|5|79|37|1|22955.57|-719.52
71840|33|3|64|22|3|649317.14|-3957.83
87076|1381|2|46|23|1|643719.11|7029.56
14606|1574|3|11|21|1|23066.68|53.82
1716|1467|4|35|16|2|599421.61|13628.93
83643|1123|4|3|48|1|832423.67|3332.2
11968|57|3|67|7|2|649244.06|-4957.83
17371|1026|5|69|16|3|651966.19|7387.43
12586|876|3|33|46|1|559400.94|10826.63
54717|139|1|74|1|2|435828.59|2814.87
2202|1777|5|25|5|3|134670.07|14195.1
83412|1533|3|6|13|3|623419.49|6748.37
19998|768|1|71|27|2|583835.0|-654.29
33186|557|1|55|49|2|233302.88|1276.07
76464|1659|2|97|14|3|562123.75|14456.3
67431|280|3|83|18|3|715595.03|8297.55
80481|570|1|17|5|2|612898.53|875.95
5883|480|4|11|50|1|317457.79|228.87
92578|1808|3|1|22|3|897384.19|102.72
61950|1190|2|76|23|2|39258.98|6036.13
62827|701|3|15|34|3|651466.96|13683.73
7522|284|3|69|1|1|217615.45|-1968.21
41336|1576|5|75|32|1|807931.91|14586.05
35337|967|4|83|5|1|45799.81|9631.68
56945|385|2|79|3|3|277319.8|-986.22
48915|778|4|41|18|1|888016.74|-4588.58
62424|1702|4|19|48|1|77163.03|9363.69
38934|846|1|45|11|2|787446.58|3587.05
96866|716|3|54|17|3|79169.94|-511.29
55105|950|1|50|46|3|921283.95|8597.47
66696|1631|4|6|18|3|7377.01|8142.1
74576|1457|4|23|18|2|676104.63|7011.97
91570|52|4|99|50|1|530685.84|13678.91
68759|1237|5|100|50|1|585272.65|-909.62
53753|998|4|16|2|3|484914.26|6543.43
87118|1354|5|83|24|3|217421.61|10833.25
88129|977|4|31|30|2|213031.94|-3464.83
65503|1415|3|78|41|2|675925.43|8211.97
44792|1545|4|74|34|2|224665.23|11201.98
39671|1527|4|100|21|2|560586.85|2340.54
76936|995|4|30|37|3|489002.24|8385.34
90409|1698|4|72|15|1|619718.94|9305.6
47073|1204|1|41|24|2|756202.05|8334.9
17416|1035|3|42|48|3|41939.74|-3616.04
93975|525|3|2|2|3|410293.64|6831.04
39066|328|4|11|16|1|722749.55|-1034.69
80370|342|3|46|43|1|838085.73|11666.99
96935|26|3|95|25|1|477156.41|4538.02
67882|1769|1|56|27|2|413573.01|3953.09
41177|822|2|33|8|1|829985.03|5495.82
5419|27|2|34|39|1|94151.19|5509.98
35861|916|1|21|4|2|628400.13|3308.61
33829|1741|1|72|21|3|151045.97|-277.51
6266|1018|2|96|14|2|868595.97|2345.4
81401|198|4|97|11|1|448771.9|9454.46
9174|1321|5|12|11|2|150702.81|14274.27
1387|456|5|71|38|2|659447.35|-2166.83
9687|1445|5|35|41|1|896410.9|13876.77
32840|976|1|65|11|1|210626.94|14592.71
49970|679|2|75|47|2|359836.99|6801.12
30934|55|5|74|22|1|498664.31|6765.78
43693|305|4|80|21|2|773719.9|1687.87
94808|1387|1|42|14|2|327445.37|904.26
49944|1026|5|92|5|1|21625.85|2781.27
94414|1326|5|91|29|2|53714.22|-308.01
14194|619|3|51|30|2|114451.4|-763.94
21864|449|3|33|25|1|665906.28|12644.5
46574|712|1|9|50|1|111323.41|1480.57
35531|1713|2|75|27|1|972332.09|-1171.66
71452|185|2|100|43|1|727629.79|6897.89
88158|242|3|22|16|3|884076.48|14422.35
31337|67|5|41|36|3|382681.92|4181.07
58750|588|5|81|10|2|490955.81|-1107.33
73674|1798|3|22|27|2|444061.3|5177.91
9551|1013|3|53|1|1|295282.25|8414.42
73618|1390|3|5|34|2|117526.99|3041.87
39580|145|3|49|43|1|817702.86|-2123.95
51789|704|1|50|1|1|756451.91|793.39
12306|876|4|90|41|1|590497.35|6365.34
14698|153|2|91|35|1|121069.4|-2878.72
93483|154|5|17|18|2|880141.48|2188.17
97511|600|5|21|16|1|469094.65|1274.18
45457|1823|2|74|1|3|575212.12|9562.56
99629|1726|4|51|21|2|201080.22|2647.52
65629|1325|1|2|41|3|522743.9|2335.82
66128|497|5|35|17|1|67970.66|1166.99
43984|413|3|51|7|3|80489.82|8026.4
41719|639|2|73|33|1|935540.49|5613.18
77295|1697|3|85|43|3|46215.03|-3320.81
44089|251|1|74|4|1|925208.9|-158.01
75950|1333|5|36|6|2|852595.39|10160.82
51940|1405|5|15|31|1|808774.26|7442.17
80620|442|2|86|28|1|756287.09|2635.95
91037|622|5|64|33|3|480817.31|6751.67
46532|288|2|12|34|1|415601.08|2888.23
61466|1364|3|39|12|3|685682.12|-3865.15
33484|286|5|78|36|2|686770.29|-4183.33
84893|1747|2|56|3|1|223405.2|-3643.16
61390|1140|5|91|14|3|609955.6|-3859.27
18196|1540|5|67|19|2|909562.59|13045.02
88514|1407|4|56|22|2|789525.53|1989.48
30308|290|3|70|39|3|395533.94|4977.82
3584|1025|1|86|25|3|152956.83|12825.92
67029|39|2|1|3|3|119189.17|5821.46
58722|623|4|61|24|3|80026.48|-3543.08
10294|1735|1|1|43|3|782385.78|8235.83
53684|1586|1|42|12|1|532750.44|10817.05
38519|474|2|83|22|1|615190.47|-1961.91
52754|895|4|72|28|1|390329.79|12329.25
90608|1088|2|13|44|1|476330.13|1962.7
43421|218|2|32|31|3|49110.77|10111.16
82181|34|5|97|16|1|609470.4|3524.73
2367|744|5|37|33|3|429835.78|5297.06
75527|378|2|31|29|1|664522.39|4959.16
68432|1007|1|61|11|3|81568.5|919.88
79170|81|2|12|7|3|398249.79|1601.39
61597|852|5|41|2|3|104806.04|8289.19
70588|1737|4|19|41|2|742711.45|14559.35
35095|1096|4|94|50|2|179196.13|9838.42
51689|513|4|38|5|1|468890.28|-2577.2
99221|1157|1|19|25|1|594962.04|7128.57
6429|1545|3|67|8|3|364425.76|-3360.81
62054|1121|3|39|13|1|227362.64|-1125.2
13009|1184|5|85|25|1|274470.48|9523.51
56620|1023|1|93|24|3|908487.67|7116.29
55174|1311|2|30|36|1|728158.97|3258.25
82212|1357|5|68|50|2|831585.74|5891.7
32760|736|5|55|30|3|339643.7|999.73
66943|1653|5|64|28|2|458005.19|8482.43
12671|338|4|22|4|1|680638.82|450.32
95796|495|5|24|36|2|301215.3|-4600.53
5899|647|1|67|11|1|660803.29|-4150.51
82616|1526|3|79|21|2|855832.81|11654.12
52108|486|5|88|16|1|546815.5|4916.4
32769|1294|2|61|11|3|836362.14|2988.77
8236|39|5|53|22|1|270697.56|10186.13
94044|1183|2|72|19|3|484722.83|12292.7
19028|14|2|36|35|2|274892.39|4313.69
89828|1469|2|9|20|1|404485.82|4245.61
37682|734|5|18|37|1|864601.24|-4643.45
9657|1032|3|20|10|2|969795.18|6276.15
9993|1612|1|27|28|3|399669.95|-6.03
60411|532|2|6|30|3|909195.65|4784.64
75008|1022|3|76|18|2|605094.6|11065.34
66051|1613|2|19|22|1|742880.64|13287.29
95121|502|3|56|21|3|905572.81|7824.24
75868|893|2|47|23|2|538569.4|-3572.22
27078|1678|5|55|5|3|325034.03|8603.37
32802|204|1|83|30|1|409752.08|14881.05
55081|1039|1|80|21|1|869318.61|-1742.47
50594|1628|4|97|8|3|963218.26|-522.24
83683|521|3|48|45|3|598380.9|9602.12
20536|975|4|88|4|1|600770.83|12126.75
96418|1311|2|66|3|1|328073.56|2964.57
27500|51|1|35|46|1|469309.09|7421.66
92451|460|1|29|17|2|20068.03|-4291.35
48704|1177|5|42|17|2|661224.86|-914.5
52277|92|1|67|43|1|359601.01|-813.51
88929|84|3|63|48|2|422444.59|-1242.4
32800|268|1|68|48|3|892820.6|7730.55
67466|596|4|83|9|1|545422.41|-1936.05
47171|142|5|37|11|1|901012.59|4739.15
93878|1257|3|24|10|1|823476.98|-4982.76
53445|633|4|39|50|2|949262.3|11420.36
35520|91|3|85|41|3|137760.24|4443.9
1073|968|1|17|13|3|296338.72|2873.69
12264|406|4|86|24|3|818720.44|7082.58
67377|916|2|7|49|3|383472.26|4972.08
3446|1821|2|81|25|2|824809.34|4872.44
39171|1561|3|52|41|3|589256.41|-900.03
72950|1575|4|58|8|2|492242.12|14421.92
38048|1779|3|13|18|2|319441.61|10021.0
3678|1097|1|28|11|2|180494.48|10406.25
1438|536|5|28|29|2|932619.2|1797.04
88178|677|3|38|46|2|468044.24|7144.91
73215|285|4|39|16|2|484431.1|11852.86
22855|1157|2|75|18|3|221861.35|9099.91
10428|866|2|24|28|3|849879.96|5655.99
76998|599|4|65|35|2|961479.64|-2629.59
70988|1116|2|40|19|3|494319.14|2635.97
34132|101|4|48|18|1|879255.54|2624.96
89106|700|1|50|46|1|671611.65|11044.88
72928|938|4|45|18|3|102236.05|10130.27
25906|1522|4|76|11|2|26440.45|9240.14
4373|52|2|92|14|3|981707.26|2566.51
66270|594|1|28|31|2|178651.42|12634.44
1345|1413|2|7|8|2|123458.84|-535.74
