balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
13857|1523|60|3|59021.96|675265.44|282510.06
52206|675|85|3|354847.79|731932.1|864183.285
27185|1517|18|1|502199.63|505061.14|472658.86
97264|1362|34|2|184190.83|167611.57|328638.16
14403|1671|64|3|360503.75|163637.5|302182.99
28230|343|13|3|786361.35|751229.18|418564.01
23972|390|45|1|395446.57|748298.31|339501.595
23835|212|8|1|343894.26|234453.87|159537.82
62822|935|76|1|503017.74|222255.37|318994.235
34331|316|95|1|355107.39|298919.17|571863.075
695|824|14|1|379186.95|825562.2|360892.53
52811|1156|57|1|374.33|906726.79|209804.14
27824|1287|95|3|734574.46|711428.54|704850.72
69797|843|31|3|950486.72|534577.81|910023.13
18977|1335|17|1|666622.78|430809.77|413181.73
58296|693|25|3|733837.17|113054.8|434631.535
21745|678|1|3|792304.47|396148.54|582470.68
57040|179|80|1|1404.36|398859.55|856063.655
61339|1091|85|1|699668.15|340096.17|560349.45
16162|1675|37|3|221841.6|379460.33|577863.035
20834|674|71|3|250587.17|386134.38|739263.83
68496|726|37|3|774546.5|668256.18|296916.62
59143|1140|99|2|901953.9|888988.52|753522.13
70394|159|5|3|814929.94|708556.8|295007.44
1736|1349|51|1|57181.09|887810.21|498977.32
89826|1108|9|2|775870.3|524007.83|475575.07
36238|1464|38|2|400849.76|509161.49|293688.68
67750|1583|62|2|840812.48|459308.93|628163.93
30069|1065|24|2|239685.18|759878.73|562816.585
29808|746|25|3|782186.42|274610.46|266609.75
21412|1350|70|1|937175.63|904236.25|426373.94
57451|1486|14|2|72970.52|30426.38|618306.35
46402|593|10|3|957090.97|326998.42|408891.575
2977|1351|46|2|846588.29|255212.8|813017.56
3729|107|20|1|495878.08|337289.13|482671.285
90573|1726|78|2|36234.47|783442.6|500732.715
46534|1242|23|2|329873.42|975817.14|652843.17
68814|456|17|2|798983.5|515273.73|338277.04
6810|969|46|2|937377.8|337159.85|921574.395
39891|1522|70|1|804119.68|530726.36|558717.33
41655|315|84|1|47951.15|679269.63|393359.77
99850|986|78|3|871926.99|140078.78|345220.18
38112|677|41|2|810842.81|298940.62|904389.315
24410|1493|39|3|93515.87|266279.06|859447.42
11294|247|75|3|290687.92|837841.36|524556.375
36484|730|40|1|946606.61|676773.06|498175.44
40457|1092|42|1|17173.48|420217.89|223573.29
99881|1208|88|2|820533.93|53579.93|521695.795
40701|1585|55|2|354168.18|84025.56|490429.935
18461|1387|8|1|667217.97|586239.81|681327.795
5824|451|36|1|787735.9|319496.19|443268.68
11595|1757|21|2|482007.98|671345.11|521860.995
16780|1082|60|3|448245.2|80910.41|451797.15
34185|1636|96|3|11076.4|967954.71|570257.46
5370|988|28|3|878922.05|898819.95|641431.285
64091|1193|49|3|172454.04|218930.3|331913.305
2314|1378|55|3|380805.07|196739.57|791248.73
76549|331|24|1|508266.61|397116.47|763488.29
44456|1307|23|2|85788.71|114037.46|271438.255
60045|221|82|2|401526.19|683406.46|668505.355
24763|1043|29|2|861226.35|589362.28|682601.18
52455|339|76|1|154944.1|114023.59|145811.385
87911|336|78|1|301398.26|473128.01|593387.68
3939|449|13|3|641312.18|359634.38|532633.64
70605|392|88|1|866586.23|977117.36|752348.485
90166|1206|12|3|709156.52|438968.14|455705.62
71863|471|72|3|325655.78|243241.01|51751.785
74375|369|90|2|169320.5|402074.85|861964.66
81726|255|76|1|107991.86|506186.85|363594.2
69348|186|58|3|249067.8|318050.97|641998.955
51921|953|23|2|328807.98|235766.13|437879.375
18642|901|9|3|664863.28|881319.99|537969.98
58557|1245|95|3|140368.57|534732.75|243979.42
48217|1797|57|1|780449.21|604411.19|866361.215
47291|862|4|2|990159.88|387672.4|561456.965
36602|843|37|3|895597.77|486946.59|265986.175
3403|12|74|3|916887.19|297187.46|445819.735
56202|992|87|3|495032.93|509420.26|124765.965
76382|402|61|2|205238.27|797354.61|635681.31
3657|1373|19|1|106699.6|894294.5|357704.41
44611|498|61|3|546492.13|497739.96|555084.315
96287|41|23|1|302739.57|472554.05|703680.485
44339|1584|83|1|333627.73|589029.29|588392.905
3310|1089|93|3|687570.23|700379.13|647312.705
56016|186|34|2|23101.23|294483.59|665382.975
86773|1601|5|2|332307.72|217386.84|217206.45
74199|447|83|2|759837.92|374340.45|194165.605
82653|473|32|1|42406.14|297786.76|251546.26
65477|918|28|3|810721.27|61165.61|294082.945
22022|1654|32|1|616875.0|893079.46|586783.975
53260|1742|91|3|609806.14|881152.22|531246.145
92120|347|73|1|14306.56|960823.02|661547.14
31885|979|85|1|833169.5|443574.97|531558.42
72003|1365|49|3|59002.53|25592.6|549065.99
4422|1626|74|3|846120.36|916476.74|561743.97
92367|45|12|1|228729.41|72081.55|416765.25
88270|1798|1|2|411644.49|911976.43|295756.18
64462|1225|33|2|687972.7|369161.32|489926.155
85292|157|2|2|514985.6|821934.35|223402.625
96173|989|56|2|880472.53|537300.17|702600.67
83105|379|30|3|844776.2|163916.78|499439.805
85186|1096|3|3|481452.52|733444.24|861136.01
28899|46|70|2|962267.99|178320.97|527612.82
76031|1544|59|3|941709.68|263212.01|487628.17
69477|953|14|2|299948.9|425642.24|386614.05
63271|240|15|2|688639.7|324256.12|533493.795
96529|3|25|1|887882.71|81258.41|501469.975
21203|117|99|2|60189.35|688414.76|662771.46
52952|660|35|1|206813.74|294007.01|464429.94
10550|1804|64|2|644437.99|451771.99|318020.095
93000|1820|19|2|843042.97|526918.38|565348.575
54625|1248|60|3|12689.36|469112.84|696555.695
57281|48|32|1|779587.51|715510.67|449955.285
1444|1355|72|2|689293.44|137006.79|299341.305
58789|1105|48|2|879218.38|683645.75|133135.795
18978|937|26|1|811430.02|427972.71|801657.605
66951|52|71|3|241874.16|338456.81|259970.92
44150|865|87|3|144982.21|807970.65|796920.275
65428|786|29|3|149261.75|647848.68|848594.475
62118|1784|35|3|243166.76|635872.09|171139.775
9140|1014|1|1|391008.03|61806.89|631978.28
25444|532|70|2|470259.32|141860.6|503811.405
35990|1415|58|2|199592.27|250365.58|490369.57
64371|1642|21|1|58294.44|315758.36|88548.57
93033|1198|73|2|81306.94|115484.48|933281.05
30836|550|65|1|203824.87|405475.21|565270.8
69153|1812|18|1|699123.02|407476.14|463112.155
28341|475|58|1|360708.19|679943.89|330716.665
28165|236|77|3|855557.79|845463.56|426852.245
90833|510|87|2|165655.67|3863.68|822899.905
21103|1149|1|3|415750.83|625310.85|668601.995
62359|1641|79|1|20978.21|9704.0|127266.935
74178|122|35|2|63472.41|669651.98|502470.425
87951|1211|74|2|224451.43|653869.13|414391.06
71436|1470|35|2|41762.69|668822.3|606985.285
59726|922|49|1|83987.44|629354.21|392943.525
41376|1263|55|3|218798.37|311331.09|455126.3
1987|1261|29|3|507422.48|586779.68|682599.485
55597|144|6|3|948935.36|98386.01|28288.34
95626|1616|85|1|358829.72|26351.02|555149.105
29912|735|4|3|727053.33|159307.86|713353.655
31515|351|4|1|717391.33|897626.33|388392.59
6182|1518|89|1|262977.86|152414.39|501921.7
62410|1443|15|2|880650.08|339794.86|557751.91
28305|779|71|1|334595.07|704002.83|119173.335
21494|133|15|1|141017.19|314806.36|304106.035
92684|1811|71|2|440047.93|47420.93|718847.88
62929|1531|1|3|568852.65|174127.92|725425.08
8152|659|66|1|512430.11|785542.01|584871.805
71645|1220|67|2|291345.62|351225.96|814208.21
22984|1122|14|3|646974.89|298055.21|360888.3
29544|1453|37|3|790688.85|793486.63|610475.66
46847|1545|91|1|981785.11|680302.53|364708.655
71267|868|84|2|392131.1|951711.47|215046.1
48918|324|21|1|473281.07|31692.91|293361.805
4739|1379|55|1|617896.98|40624.71|41022.51
27518|602|70|2|692738.66|615349.34|673454.06
97558|554|53|1|578141.89|375154.88|398776.395
56691|561|26|2|194294.77|817260.13|780497.755
38828|927|73|2|430121.19|16819.36|189373.515
24868|214|41|3|252981.64|717500.38|538754.36
65287|1191|91|1|60599.79|585291.15|571453.985
18803|387|80|3|845837.89|430885.01|738208.975
16993|802|23|2|255882.34|534880.34|778654.665
58334|479|11|3|904284.41|797256.14|170652.83
71751|558|36|1|183456.19|749829.72|418687.87
20828|1157|26|1|184819.64|293290.05|482770.395
59587|438|66|1|35839.23|9186.71|467175.69
35064|522|27|1|36213.73|577391.98|589674.1
49239|348|5|3|165273.45|179703.54|460443.93
48490|1094|93|1|513030.35|111793.86|693781.91
13759|1493|85|1|289051.07|284996.45|624012.25
15611|314|43|3|733859.15|537788.33|836076.21
52000|1304|18|1|180969.69|190947.61|603652.105
89062|594|63|1|412964.54|745505.6|367494.25
74656|1301|97|3|715984.04|111131.93|697703.575
91090|1307|79|2|921620.01|927244.51|396648.045
2604|1179|5|2|928838.06|648015.19|717332.465
70471|1328|47|1|852106.15|464264.71|464853.91
11528|1362|64|3|426611.95|290182.0|418710.11
61062|1307|62|1|179707.76|353496.09|414961.17
14743|898|4|3|870625.31|515595.36|476146.405
91744|751|20|1|123375.82|711138.98|492869.99
50972|1518|25|2|783947.42|811347.52|330084.16
25591|12|28|3|929179.2|711758.37|719311.38
93096|389|67|2|627675.64|324430.3|131355.47
81938|1422|43|2|639406.61|451259.32|482522.81
64486|1382|81|1|334470.58|655211.47|497865.18
22088|1420|63|2|539621.85|262233.2|499834.83
52820|648|97|1|231738.24|207399.36|314018.355
42615|1531|69|1|274791.72|487882.38|569500.635
58620|410|68|1|81494.87|255288.72|492252.27
13428|1538|18|2|928489.83|563468.52|311486.16
93972|1013|81|1|905799.41|788048.1|340553.87
80863|252|86|3|206975.22|231701.76|377073.045
67776|624|92|1|595808.98|557357.72|547301.135
4720|691|47|2|384254.97|760172.92|630796.99
88658|1563|83|1|125034.02|157707.21|584931.715
1859|675|100|1|115041.18|470164.69|447289.625
75000|1314|34|2|934884.76|329288.84|495213.845
82288|270|61|3|888778.06|338916.73|432758.505
48980|689|4|1|308922.86|328535.12|935447.615
39488|630|32|3|851712.32|421226.69|750341.035
3016|416|67|3|75549.34|567289.12|284494.48
59330|1542|60|2|947069.23|283879.98|463185.535
93866|1378|8|3|371851.27|840197.71|604692.22
53377|789|51|1|916359.77|38461.04|385579.01
38028|374|79|1|473534.49|497832.75|790832.685
16518|628|18|2|135338.45|455086.72|132324.675
91546|965|1|3|342010.92|766077.27|803922.17
85423|864|40|1|780794.17|332464.35|671568.735
53452|98|92|3|411210.69|789630.34|745988.215
9663|1624|42|1|171579.45|506001.82|674993.475
29696|972|30|1|192348.31|878871.26|253710.87
12049|1279|55|1|622916.36|596973.97|207666.46
73399|992|70|3|955779.74|687720.95|657530.235
14540|1176|28|1|245780.08|640876.77|373147.16
80889|1317|47|2|303676.8|318898.25|411807.91
98082|328|29|3|273791.79|105820.4|935709.845
11738|1746|6|2|893271.69|959019.33|859064.35
92398|677|2|3|121584.1|712581.44|729330.32
44846|208|71|3|945323.18|153947.85|492480.48
28528|124|88|1|545426.58|861387.3|712992.53
48862|125|80|3|681157.46|388859.94|745491.855
77253|1639|18|2|53608.84|66031.24|574864.055
13343|1329|16|1|530907.02|746355.24|607170.775
38165|132|34|3|743087.77|17421.26|713894.78
10502|560|18|3|395648.49|657833.78|272508.185
81014|1434|2|3|25514.51|880625.84|343021.84
81958|156|8|1|93491.62|348792.57|302286.655
385|248|87|2|655493.42|962461.26|461449.635
10916|172|82|2|311089.25|132470.68|705004.19
38158|1821|33|2|170967.37|585851.64|527604.23
30881|1396|43|3|476616.98|609402.18|305450.065
64550|486|96|2|581076.83|139653.45|447285.1
62677|935|91|3|418693.76|524598.98|90893.93
34230|680|72|2|723752.71|968441.79|412035.65
46409|398|44|2|19114.14|275496.08|603754.695
95710|1590|81|3|536885.71|844581.63|241679.72
15278|1567|67|2|165955.92|44078.98|477666.385
25617|347|19|3|44898.17|620525.51|294778.91
72703|773|53|2|330839.57|474213.06|420697.145
70267|519|33|1|18144.04|218311.65|403116.99
74101|45|90|2|367963.28|76643.88|661604.76
36748|1785|22|1|46139.41|517846.13|613205.22
39834|1190|57|2|75765.35|631900.8|500307.705
12126|1551|96|2|835048.48|534714.1|682609.685
45064|1315|82|2|320059.61|637244.0|223867.58
43391|392|49|3|200712.0|996786.05|425494.015
7702|262|37|2|627352.4|607956.52|307299.855
19107|200|13|1|479414.71|660090.01|337461.96
85296|466|53|3|986944.75|402020.32|489604.475
11830|918|56|2|990125.17|350127.32|718562.235
8242|1413|49|1|771285.99|255419.12|467021.35
35209|8|64|2|689258.55|938512.44|624016.005
14924|1700|46|2|385598.33|142028.99|484434.055
71364|672|42|1|963220.79|108186.94|324995.865
93045|753|66|2|323207.86|53861.43|486705.94
9226|1806|11|2|780392.05|73059.41|420847.025
62732|26|34|3|277335.29|790728.41|307666.71
70418|1339|56|2|122953.13|374686.37|662990.52
51933|1050|22|1|275615.66|509932.16|478941.99
22776|357|89|1|930114.45|700277.86|652791.56
21380|452|25|3|364507.3|26120.75|819669.045
14849|1145|70|1|488289.69|614716.18|687098.36
50330|176|18|1|368352.61|277645.67|393312.44
92390|1818|62|2|519255.43|448666.22|753945.59
63671|370|46|2|587180.73|461786.84|528797.69
78722|560|81|1|824056.02|780504.25|298094.32
40220|1158|22|2|881163.61|733693.27|504434.545
79635|974|51|2|871464.8|360219.3|580139.39
35765|575|40|2|58638.78|320183.7|138917.335
73369|118|18|3|225766.0|586364.83|696304.65
81649|298|92|3|529039.41|509756.77|705306.34
11615|1582|11|1|777533.02|763040.51|27005.74
97792|1770|89|2|485332.44|584923.26|558890.175
47170|1690|1|2|195291.28|75437.5|817343.115
48366|910|95|1|636919.88|822484.87|433981.695
191|335|97|2|534221.19|726387.96|764775.6
89305|1495|47|2|91318.65|871951.71|497220.38
45580|746|73|3|774463.68|233684.58|123847.93
46290|256|49|1|821313.84|769332.52|88777.915
91749|867|35|2|109220.47|837667.85|721617.375
46926|1819|45|3|329133.95|390588.85|204777.45
63774|476|96|1|22764.01|187145.76|297512.5
47806|804|14|1|672108.43|368080.83|597389.115
24774|1282|36|1|302560.97|815545.12|82686.6
21825|1291|77|3|845197.0|273211.1|323465.315
51438|1441|57|3|628091.65|474809.94|157996.5
87588|1211|99|1|86221.81|76058.23|470139.505
74783|1057|21|1|613656.63|153808.77|618744.52
97377|867|77|3|835653.1|931291.23|557640.365
59640|823|63|2|314567.98|551795.99|374703.95
36405|1446|74|1|371843.82|254844.75|566032.81
86664|600|33|3|591287.33|163757.57|383715.65
80126|595|36|2|546195.76|320326.39|568672.11
43330|247|67|2|528829.63|414983.58|512127.26
10857|892|11|3|588210.76|226637.27|397981.69
62295|18|77|3|506820.23|223282.42|509101.775
19689|191|22|3|925660.82|246408.3|372486.685
91829|151|97|2|657903.38|453750.64|766587.175
60497|183|15|3|248876.74|636190.14|483863.985
2876|1742|89|2|967150.79|319932.93|699435.5
61463|183|16|2|768916.34|636169.8|852793.56
34480|476|83|2|352035.57|821754.11|409790.255
32238|937|5|3|762690.17|232621.03|347292.88
39775|1795|32|1|360255.09|694224.61|396859.23
15119|1272|27|1|455771.66|828219.85|718362.72
95342|1796|75|2|431655.11|892770.64|265679.175
25579|815|84|1|452862.13|448954.83|632331.235
43265|56|68|2|177021.53|589747.9|112829.075
10616|1156|21|1|952587.92|7797.3|425512.92
82824|252|29|1|893324.81|471351.49|446420.125
6038|970|56|2|207549.67|467872.48|595772.195
81449|753|55|3|465916.51|670038.67|451503.82
71381|176|27|2|123268.01|278381.67|600665.465
72450|643|99|1|522918.85|860828.78|561362.22
2041|832|64|3|71502.26|761138.75|107780.61
75223|697|74|1|693169.58|529040.31|787174.555
55749|307|23|3|894102.07|353606.24|628564.59
12803|165|65|3|16702.67|644699.77|567411.025
79854|828|24|2|218495.0|6734.9|504770.71
59050|1232|58|3|201310.19|41649.64|455152.3
15027|1091|97|1|133799.76|86085.64|519611.685
94864|1364|54|3|826378.49|310536.25|554005.925
20991|1142|93|2|997978.14|823932.65|895003.645
97011|1399|67|1|590743.47|630705.1|535318.045
14256|1108|10|2|811987.0|549163.08|717984.69
19465|1628|85|3|488159.39|504406.53|526994.61
93347|1457|59|2|240509.21|714095.87|556526.46
11945|219|40|3|631002.97|319368.41|180375.61
84614|842|33|3|816612.59|503094.14|889368.12
31412|1759|24|2|732147.5|886208.12|495140.715
10339|961|90|2|520189.53|549414.49|534868.84
42055|746|16|1|710772.55|237590.7|360334.465
26783|1428|24|1|185086.3|313896.03|707818.98
84575|382|2|2|473116.67|412130.06|439485.355
37685|290|23|2|801777.36|330202.54|864849.61
52888|1073|56|3|752988.69|807663.79|54565.645
88277|1013|71|1|311531.22|550065.54|384317.55
98815|328|41|2|271950.62|928515.73|683989.96
75496|1126|32|1|116607.25|450875.21|171813.095
1957|1644|68|3|552121.78|591777.55|620604.285
69530|206|42|1|905954.83|798208.8|612177.435
85149|1421|84|2|269802.98|46877.29|515195.135
68240|375|53|1|656555.64|312552.05|671268.58
23966|1797|70|2|992145.87|545158.0|735740.15
7292|388|24|3|119640.05|91727.37|364518.38
48536|856|2|1|35315.89|912695.41|598046.535
38131|1786|20|1|106472.89|411967.46|643905.83
58302|139|100|2|128990.32|462879.85|366173.115
8446|1032|25|3|959839.27|560055.49|345565.29
25786|1500|35|3|642127.35|874945.04|475490.32
57423|1297|30|2|561409.03|270098.72|699376.085
51444|1649|32|2|325217.09|721131.28|166789.685
1382|798|65|3|279718.77|443275.65|475597.24
98674|9|18|1|977585.47|695849.61|354101.82
49991|1241|38|1|714749.87|430677.42|619449.4
80091|1199|44|3|281688.14|658172.9|579241.15
84003|7|18|3|857587.16|246985.38|844312.94
44749|1089|45|2|316686.45|945118.64|377014.285
82244|1353|8|3|945471.69|582485.12|691362.59
74916|1617|72|3|921763.78|477251.74|270286.515
7476|1506|81|2|196403.13|610209.5|221533.445
37770|461|73|3|569714.98|499531.13|588450.37
29690|147|37|1|975262.42|883769.5|677574.145
11542|1792|70|3|951101.47|649886.8|458847.655
97867|12|89|1|431882.26|890165.37|405215.135
35355|1569|85|1|628955.8|465899.64|638644.92
22094|1478|75|3|981329.98|860876.03|464312.39
68732|1384|44|2|165415.37|516330.52|453595.555
37833|409|89|2|97012.55|872635.71|392502.99
839|5|47|2|168154.88|275508.98|323224.4
4321|490|77|1|595848.86|822343.33|265250.115
70941|652|96|2|243544.91|852842.74|682154.76
4040|1407|28|2|412693.58|850115.27|558396.32
6049|1480|94|2|228151.53|718195.74|527283.62
55291|816|98|2|506597.22|310546.81|151671.955
28513|1600|27|1|773932.29|252720.56|621686.0
35060|1470|43|1|102318.01|880962.19|761659.98
22101|1062|47|3|611325.46|302480.61|372247.775
16663|709|66|2|909947.8|548582.4|699575.49
45324|479|79|2|849015.21|734165.8|455913.125
7793|661|34|2|690586.64|473467.33|477860.82
89425|718|61|3|378217.24|433996.13|516698.205
30402|1154|87|3|140287.9|388924.68|232400.015
81546|74|91|1|347492.2|471661.96|555497.87
31076|1007|66|3|969289.17|861565.06|444129.415
82988|880|11|3|771159.1|614622.12|196402.61
64928|5|50|2|968360.2|345529.92|301945.04
71560|1747|32|2|344066.44|906868.31|490205.445
80586|1647|98|1|717860.16|106291.31|457726.095
26239|1163|12|3|581546.96|769277.45|371084.84
36945|899|93|3|284561.72|642322.1|384200.9
86291|1503|87|2|921774.1|669917.14|693685.59
97889|1099|81|3|494248.25|962624.26|450995.015
86873|1763|15|2|38129.67|899744.06|382964.31
7386|286|5|2|889571.01|842484.32|534518.035
70119|1598|6|2|378540.81|842956.58|189387.41
47795|1540|60|3|178862.36|293792.42|409675.405
79687|893|4|3|462774.82|412821.67|273452.14
17941|358|15|3|674210.24|455277.92|476255.515
8024|351|5|2|396631.77|327278.27|540456.45
36477|1264|74|1|975338.93|588998.76|277261.07
