interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
66956|449|72|5|9|Call|1
52733|1514|4|1|42|Chat|3
50721|654|63|5|27|In-Person|1
99290|1620|2|5|41|Chat|3
47837|1032|16|4|21|In-Person|5
17552|81|56|4|34|In-Person|1
13088|343|85|1|27|In-Person|5
83031|895|67|2|18|In-Person|4
19042|569|28|1|48|Email|1
49399|686|1|2|49|Call|4
14996|583|75|2|35|Email|1
50640|1356|64|5|11|In-Person|3
81237|1260|43|1|7|Chat|2
59582|338|93|4|40|In-Person|1
81724|1435|24|3|25|Call|5
97944|358|23|2|5|Call|1
96046|200|21|2|41|Call|4
17359|1813|74|4|1|Call|1
78666|449|80|2|33|Chat|1
77368|1256|34|4|18|Email|1
22503|1754|36|2|10|Email|4
92026|555|57|2|19|Email|4
61454|300|53|5|1|In-Person|4
81177|1055|84|3|36|Call|3
52399|1795|74|3|46|Chat|2
44437|560|36|5|39|Call|3
66731|1499|90|1|9|Chat|4
27513|53|79|2|9|Email|4
3895|1006|12|1|25|Call|1
74818|1561|86|3|35|Call|4
79448|1670|75|1|1|Chat|1
63205|400|16|4|49|In-Person|1
17712|1100|55|2|48|Chat|3
96556|1514|32|4|48|Email|5
39858|1214|93|3|19|In-Person|1
94316|1772|76|1|50|Chat|5
90563|1354|37|4|42|Chat|1
2066|1538|17|2|32|Call|2
38750|795|11|2|19|Chat|1
66271|278|45|4|9|Email|4
88645|1206|59|2|37|In-Person|4
35308|1309|41|4|37|In-Person|5
11132|867|57|1|38|Call|5
91717|1737|56|5|25|In-Person|4
20531|569|32|4|47|Chat|1
84244|473|88|2|35|Chat|1
16197|422|66|4|6|Call|5
35744|1038|79|3|27|Call|1
30147|1392|80|5|39|Call|3
79593|122|28|3|8|Chat|5
17435|162|6|3|25|In-Person|2
49503|1683|49|2|38|In-Person|3
47737|1126|40|1|34|Chat|1
45043|1118|96|5|40|In-Person|5
97545|1827|38|1|1|Email|1
33201|487|86|4|18|Email|5
38777|575|49|5|6|Call|3
82846|1445|68|1|5|Chat|2
33461|198|95|2|25|Email|4
89466|17|56|2|50|Call|5
81406|1211|99|5|8|Chat|4
33304|401|68|3|39|Email|1
36739|996|90|1|38|Email|3
40428|457|40|2|33|Email|1
16818|743|35|3|43|Email|1
77624|978|17|5|21|Chat|5
48265|726|31|5|18|Chat|4
8151|1145|11|2|44|Call|2
24384|1331|24|5|5|Call|1
32858|1733|19|3|33|Email|3
9394|74|50|4|42|Call|5
14941|930|27|2|30|Call|4
73386|736|26|1|16|In-Person|5
45508|70|15|4|40|In-Person|4
22947|379|66|5|24|Call|5
55638|1411|86|3|49|Chat|5
98677|1730|30|5|35|Chat|4
34423|1724|21|2|27|Call|2
3597|1051|59|1|18|Email|5
16829|373|21|2|1|In-Person|3
63055|1737|46|4|16|In-Person|2
26816|7|11|2|42|In-Person|5
94674|464|7|5|8|In-Person|4
6650|327|72|5|17|Call|5
14835|1567|91|4|24|Call|3
2714|861|29|3|10|In-Person|5
45498|607|20|5|34|In-Person|2
55341|746|80|3|15|Email|1
81544|1760|79|1|16|Email|5
81736|1591|83|4|27|Chat|1
2543|906|6|2|32|In-Person|5
25458|208|70|1|3|Email|1
61599|1562|46|3|45|Chat|5
66230|1801|60|4|21|Chat|4
70521|1672|22|2|38|In-Person|4
9567|1027|72|3|40|In-Person|3
99515|1568|4|5|42|Email|2
64599|486|31|1|6|Chat|2
36365|977|34|1|15|Email|5
34982|271|54|2|25|Email|5
16105|1223|51|1|45|In-Person|1
97808|1296|100|5|16|Email|3
55982|1010|46|2|37|Chat|3
85021|10|27|1|7|Call|3
20459|47|80|2|36|Call|2
31408|1726|41|3|22|Email|3
22977|1432|69|1|14|Call|1
97941|845|38|4|3|Email|3
4460|299|3|2|42|In-Person|4
59867|1785|80|4|13|Chat|3
72737|630|20|3|37|Email|5
4985|1469|73|2|18|Chat|1
53233|339|86|5|11|Call|2
88862|1660|58|2|43|Email|2
43193|318|92|5|43|Chat|3
89042|516|66|5|45|In-Person|5
73475|848|93|1|27|Call|3
41489|877|93|4|28|Email|2
50948|431|43|4|19|In-Person|3
68400|610|87|3|10|In-Person|4
81170|1513|97|1|38|Call|4
46455|849|45|2|34|In-Person|2
94621|1366|39|1|3|In-Person|2
11867|318|28|1|27|In-Person|5
60246|972|15|2|10|In-Person|1
53692|180|45|3|24|Email|5
70041|1498|100|2|3|Call|2
71768|135|71|2|50|Chat|4
2841|895|8|5|4|Chat|5
7348|460|4|1|41|Chat|5
69162|1093|56|5|1|In-Person|2
81767|1495|34|2|7|Email|1
1819|659|87|4|9|Chat|4
53847|1055|42|2|46|In-Person|5
82907|1785|73|5|48|Call|5
75285|147|57|5|45|Call|1
39493|1360|98|1|30|In-Person|4
89956|1711|60|5|20|Chat|2
15533|385|36|2|22|Chat|2
94574|931|49|2|10|Chat|1
81091|62|32|4|25|Chat|3
99541|980|46|5|50|Chat|4
38225|810|12|5|39|In-Person|1
4421|1103|47|4|8|In-Person|4
37561|1045|52|1|42|In-Person|2
42327|1573|72|3|10|Chat|4
36013|371|44|4|4|Email|1
89754|1634|87|5|26|Chat|1
28158|1101|70|4|27|Chat|2
88435|579|96|1|38|Email|3
75860|471|68|5|12|Call|2
54295|1337|4|5|3|In-Person|5
60770|1442|63|2|12|In-Person|1
23009|383|9|2|40|Call|4
698|1612|63|4|30|Call|4
18770|346|3|3|49|Call|5
54507|1208|35|3|45|Call|1
25094|319|72|1|45|In-Person|2
26091|1361|37|5|10|Call|3
6461|1440|2|4|44|Chat|4
78033|1169|17|4|12|Email|3
8277|1184|54|3|17|Email|5
83437|1157|60|1|36|Call|5
58220|462|1|2|25|Email|4
52927|1723|31|5|26|Call|2
56033|925|57|2|32|In-Person|3
35548|1192|40|4|28|Chat|1
38085|1745|77|1|49|In-Person|2
15123|521|33|3|37|Chat|3
93378|1026|62|2|34|In-Person|5
25253|929|43|5|26|In-Person|4
85951|360|29|4|44|Chat|1
71919|175|79|2|25|In-Person|5
95002|597|71|2|22|Chat|4
72419|80|76|2|12|In-Person|2
4767|1182|30|4|7|Chat|1
79937|1692|44|4|8|In-Person|3
65028|494|57|3|29|Chat|5
94965|124|33|3|29|Email|3
15450|1745|7|3|39|Chat|5
82199|989|28|1|12|In-Person|5
15606|863|99|3|16|In-Person|5
46149|875|95|3|33|In-Person|3
7045|1788|22|5|13|Call|3
97490|259|37|3|7|In-Person|3
11261|317|66|2|9|Chat|1
8428|1567|90|4|30|Chat|2
79917|300|85|3|17|Email|2
23536|1112|76|3|46|Chat|1
70752|1211|57|5|46|Email|5
99951|720|30|1|3|Chat|4
93549|394|97|3|26|Chat|2
26149|10|77|4|29|In-Person|4
24225|1679|50|5|46|Email|4
65096|402|74|2|12|Email|4
37784|1024|51|3|40|In-Person|4
47666|1224|36|4|11|Email|2
84320|747|58|2|26|In-Person|4
94819|1623|73|4|42|Email|3
63709|1623|99|1|5|Chat|2
28400|946|62|4|19|Chat|4
62140|439|45|4|17|Email|1
59633|884|84|5|32|Chat|4
28986|674|86|2|32|Email|5
14584|934|1|4|48|Chat|1
80095|202|79|3|31|In-Person|5
39108|333|18|2|14|Chat|2
57133|677|87|2|15|In-Person|3
73711|153|71|3|1|In-Person|2
79262|1786|27|2|13|Call|1
91803|885|11|4|30|In-Person|4
30154|1387|33|4|38|Call|1
42455|824|63|3|36|Email|5
47411|1382|91|4|26|In-Person|4
830|1650|52|3|14|In-Person|4
16732|392|41|2|42|Call|2
78257|345|92|1|44|In-Person|1
99766|902|34|3|45|Call|5
88405|1577|60|1|33|In-Person|2
38447|663|71|4|28|In-Person|3
95081|561|69|4|23|Call|4
5387|1290|34|3|37|Call|1
2461|89|71|4|40|Email|1
73624|618|32|2|24|Call|5
38030|755|59|4|47|In-Person|1
55083|1227|38|5|35|Email|4
44761|854|36|5|35|Email|2
23671|304|6|4|3|Call|5
79355|1725|72|3|11|Chat|2
46759|1255|24|1|3|Chat|1
65170|1600|1|5|35|Call|4
35080|1533|25|4|42|Chat|2
33344|1555|43|1|8|In-Person|3
13792|1810|88|1|9|Email|1
88749|1029|50|2|25|Call|5
15918|187|82|5|34|In-Person|4
86504|1802|98|2|7|Email|4
27063|1387|42|4|2|Email|2
23569|914|62|4|39|In-Person|4
98704|857|9|3|14|Email|5
89477|942|19|2|10|Call|2
28299|863|44|1|11|Call|3
97945|1502|55|4|28|Call|2
75475|900|61|4|37|Email|2
18085|1564|90|2|15|In-Person|2
89521|1214|70|2|35|Email|2
85218|158|20|2|46|Email|3
59632|104|73|3|39|In-Person|4
51738|403|12|4|11|In-Person|5
20837|405|4|1|36|Call|2
67490|832|6|3|50|Email|4
47507|15|49|2|37|Call|4
50642|94|77|4|13|Email|3
58274|947|94|3|44|Call|4
1192|1652|62|2|44|Call|2
9992|185|97|5|14|Call|5
93474|1711|54|2|30|In-Person|4
36197|931|89|4|31|Email|2
25447|102|48|1|33|In-Person|3
61081|211|17|3|13|In-Person|5
6204|326|77|1|2|Chat|2
75310|292|4|2|6|Chat|1
86162|1413|50|2|22|Email|1
96199|394|74|3|43|Email|5
86039|619|31|3|22|Email|4
44017|1003|80|3|45|Email|2
80255|1427|51|2|11|Email|4
3951|802|1|1|19|Chat|2
78551|450|37|1|33|In-Person|4
84436|134|98|1|33|In-Person|2
96728|1033|39|2|24|Email|4
83260|220|45|3|9|Chat|5
24070|858|96|4|40|Email|3
25995|599|90|1|37|In-Person|4
90057|1304|3|3|28|Chat|3
68989|1824|50|2|34|In-Person|2
93865|1527|75|1|27|Chat|1
76201|479|76|4|23|Call|2
25392|755|74|4|40|Chat|5
85346|61|56|5|17|Chat|1
22416|97|76|2|3|In-Person|5
8142|415|67|3|23|Chat|1
67717|1150|42|4|17|Chat|2
99662|500|33|4|15|In-Person|2
29148|82|40|1|46|In-Person|5
68669|1309|36|4|23|Email|4
1178|1082|89|1|40|Email|1
59530|942|77|2|48|Call|3
32057|1621|80|4|9|Call|1
91265|311|35|5|33|Email|4
8186|228|61|5|1|Email|3
78435|974|8|3|18|Call|1
24170|1407|90|5|22|Call|5
15047|1488|28|3|28|Chat|1
266|795|15|5|38|Email|5
89963|1415|8|4|41|Email|1
36664|956|84|2|40|In-Person|3
70117|1819|92|3|1|Chat|4
16401|1803|20|5|28|Email|4
28463|1486|60|3|40|Call|4
9572|17|80|5|23|Call|5
34127|155|16|2|16|In-Person|5
3005|131|27|4|45|Email|2
17583|647|70|2|18|In-Person|4
4610|1497|60|1|5|In-Person|2
28233|891|86|1|19|Email|2
85085|1441|16|5|2|Chat|2
6742|1806|31|2|48|Chat|1
90086|298|77|5|45|Chat|4
32913|1410|28|2|1|Chat|5
99953|295|94|2|43|Call|1
36556|1794|15|5|26|Chat|4
4214|1041|88|1|23|In-Person|3
17541|566|80|5|1|In-Person|1
58721|1453|80|2|11|In-Person|1
3042|166|81|4|1|Chat|2
12334|660|63|3|11|In-Person|3
49222|592|73|5|13|In-Person|1
69863|916|100|5|35|Call|2
58961|1625|6|1|42|Call|1
57831|669|15|5|39|Chat|3
55685|695|60|1|11|Call|2
55097|204|9|4|31|In-Person|2
24520|1022|56|3|5|Email|1
97183|1539|85|2|16|Call|3
99311|1097|2|5|49|Call|3
85987|775|22|5|43|In-Person|5
66137|300|50|1|49|Chat|3
12080|63|37|1|47|Email|5
7376|1755|59|2|41|Call|2
22856|1786|82|1|9|Email|3
11649|1627|6|4|46|In-Person|1
27670|195|84|2|26|Email|1
46381|1773|91|1|15|Call|1
75321|192|4|2|45|Call|1
5451|1218|85|3|5|Email|4
28443|275|34|5|28|Chat|1
98698|262|46|5|42|Call|2
19473|1815|1|3|31|In-Person|4
78108|807|4|1|49|Chat|4
25683|1660|8|5|34|In-Person|5
76039|1219|46|2|9|Email|1
46782|843|48|3|24|Email|3
73272|366|73|4|9|Email|5
93173|1162|18|2|16|Call|2
43017|1490|6|5|18|Email|3
70310|1449|76|3|26|Call|1
85173|265|93|3|45|In-Person|5
31183|427|52|1|41|Call|3
11242|1524|36|2|27|Chat|3
88554|932|39|3|26|In-Person|5
90048|209|57|3|48|Chat|5
1556|983|96|3|36|Call|3
72100|1501|18|1|37|In-Person|4
2478|1705|45|2|45|In-Person|4
79189|325|83|4|29|Chat|2
30265|561|57|3|17|Call|3
94383|476|98|4|15|In-Person|5
2973|1124|50|1|17|In-Person|3
26758|530|66|5|49|Call|1
34811|178|50|5|42|Chat|1
79760|1478|37|1|4|Chat|2
36317|958|94|1|33|Call|2
76473|101|59|3|26|Call|4
50881|293|66|2|29|In-Person|4
53945|297|52|3|38|Email|1
36106|1380|20|5|50|Email|1
61110|1725|3|1|13|Email|1
36050|74|58|1|37|In-Person|1
68075|229|66|2|34|Email|2
43936|1721|60|5|9|Chat|1
35872|485|43|1|14|In-Person|3
22721|1163|63|1|40|Call|3
24150|312|47|1|28|Email|1
7195|1046|68|3|27|In-Person|1
29319|1619|58|5|33|Call|3
71611|231|39|1|44|Email|4
83062|138|39|1|13|Call|5
23394|1737|30|4|28|Chat|1
23162|1363|23|3|19|Email|1
68948|1685|84|4|15|Email|2
53338|1164|38|2|35|Email|2
56069|1433|73|3|43|Chat|2
16775|1489|12|5|19|In-Person|1
43416|1601|21|3|3|Email|4
5975|470|42|3|43|Call|3
13360|1671|12|1|2|Chat|1
14168|1362|56|2|39|In-Person|2
43260|1699|27|2|37|Chat|4
63747|209|64|2|30|Chat|1
87523|743|7|5|1|Call|5
63773|1134|50|3|43|In-Person|2
55865|228|67|5|3|Email|5
41245|1211|43|2|38|In-Person|4
43867|623|34|3|49|Email|3
89274|1797|62|2|4|Call|2
60575|1459|84|1|8|Call|2
91279|393|15|4|47|Email|3
87168|1012|9|4|1|Chat|3
20930|93|95|4|18|Email|2
85445|900|32|3|16|Email|5
64060|1617|76|5|27|Email|3
64530|741|1|1|7|Chat|4
82827|1493|60|4|25|In-Person|3
35668|1630|28|1|27|Email|4
30188|1796|37|2|42|Chat|5
17330|584|6|3|28|Email|2
64237|1412|32|4|42|Call|3
91976|251|77|1|46|Call|3
22985|47|9|1|43|Call|4
75883|1625|30|2|26|Call|2
20487|817|74|4|26|Chat|5
24541|700|75|5|40|In-Person|5
81908|143|27|3|18|Call|5
55555|1692|85|2|32|Email|4
41237|1060|87|3|13|Chat|5
90097|605|5|3|32|Chat|1
21895|1184|98|5|37|Email|5
54278|795|66|5|4|Chat|5
91713|145|67|4|31|Call|1
32474|731|58|3|2|In-Person|1
26571|269|73|5|10|Email|3
77599|944|61|1|35|Chat|1
26488|1742|70|5|35|In-Person|4
55984|123|90|5|15|Chat|2
82211|797|40|5|15|Email|5
68471|1153|28|2|20|In-Person|1
52748|159|10|5|29|Call|5
25728|1293|53|5|17|Email|3
33768|1163|28|2|32|Chat|2
6512|538|97|2|15|Call|4
72765|1397|87|5|21|Chat|1
4579|1365|99|4|10|In-Person|2
24631|43|100|4|19|Call|1
50879|1186|54|1|50|Email|1
56140|884|92|2|4|Chat|3
67131|1361|8|1|5|Email|1
35965|1692|77|3|4|In-Person|5
78849|1246|54|5|27|Call|3
49524|1764|54|3|3|Email|4
79275|1669|95|3|37|In-Person|3
77045|1708|6|2|22|Chat|1
8558|599|45|5|21|Call|4
42772|1094|100|5|42|Chat|3
17305|245|15|4|6|Call|4
13621|686|39|5|42|Call|3
63088|254|99|3|39|Email|1
82795|1313|36|3|2|Call|3
94836|1250|83|2|48|Email|3
63748|685|45|1|17|Call|4
40590|808|85|1|30|Email|5
50233|1724|2|5|21|Call|5
5607|759|11|1|36|Email|2
35397|1412|24|1|43|Email|1
88450|1433|76|1|34|Chat|5
74982|307|75|4|29|Chat|4
66651|232|3|4|33|Chat|1
50352|613|85|2|50|In-Person|1
29031|673|63|3|37|Call|3
82354|531|96|2|42|Email|5
69755|1346|24|4|26|Chat|1
40562|1140|70|5|32|Email|4
80597|1115|79|3|12|Chat|2
12961|275|51|5|45|Email|5
56409|19|59|5|48|Email|2
60779|1817|59|1|16|Email|2
10402|1372|84|4|29|Call|2
48981|1149|66|2|7|Email|5
87790|1329|83|1|42|In-Person|1
65784|1058|18|2|19|Chat|1
82020|775|24|3|8|Email|3
30993|102|95|4|5|Call|4
2448|1577|50|3|19|Chat|2
24340|550|25|2|30|Email|3
72990|1776|74|3|42|Call|3
57084|1675|24|1|13|Email|1
57711|632|67|3|40|Email|5
33822|1615|65|1|9|Chat|2
48937|697|76|5|50|Call|3
29967|1673|64|1|50|Chat|1
81766|1377|96|1|8|In-Person|4
78564|1678|56|3|2|Call|4
2850|1451|84|3|18|Call|1
88542|1187|76|4|41|In-Person|2
37662|334|60|3|32|In-Person|1
89674|578|86|2|28|Call|4
29082|870|27|4|1|Email|4
39769|549|22|5|3|Chat|2
45936|459|46|2|39|Email|3
45857|550|97|4|27|Email|1
67129|311|52|3|1|Call|1
60815|366|38|3|14|Email|1
67704|1115|21|2|16|Email|4
17704|1439|13|2|26|Chat|5
896|464|58|3|11|In-Person|4
28118|1101|85|5|36|Chat|2
11232|1090|67|4|29|Email|1
22036|1031|72|2|45|Chat|2
39930|1542|11|4|44|Chat|3
21360|1026|35|1|4|Email|5
61875|1822|79|4|28|Call|3
33083|1489|6|1|48|Email|2
63139|773|60|1|46|Call|2
87961|1044|11|3|41|Call|5
89282|1272|17|3|22|Email|5
17558|395|82|3|20|Email|3
95282|439|73|3|31|In-Person|4
44009|794|70|1|42|Call|2
52463|684|53|1|10|Email|2
45397|639|17|5|30|Chat|3
8805|792|92|5|25|Email|1
49449|456|6|2|38|In-Person|2
6870|1338|84|2|25|Chat|1
30485|1440|86|1|31|Email|3
29441|406|21|2|26|Chat|2
31627|976|40|1|32|Chat|5
44919|1182|68|5|27|Email|2
92052|1169|18|1|37|In-Person|4
52615|437|59|1|19|Email|4
31556|1772|16|2|44|In-Person|5
18943|1333|71|5|30|Call|5
74850|743|44|1|28|Email|2
76756|1640|34|3|26|In-Person|3
2770|1785|50|4|15|Chat|1
55272|1695|28|3|10|In-Person|5
67018|1371|30|2|19|Chat|5
10131|1025|87|3|1|Chat|3
90032|567|86|2|40|Chat|2
44000|492|66|3|40|Call|1
51916|221|70|1|39|In-Person|2
78932|368|13|3|16|Chat|4
35425|1822|4|3|28|In-Person|4
3676|1331|3|4|28|Email|1
58745|489|98|5|2|Email|3
62820|1420|91|4|43|Email|2
51799|947|95|5|25|Call|2
66563|1365|41|3|33|Email|5
28778|1770|13|1|39|Chat|3
98373|1006|53|4|4|Call|4
18402|654|48|1|47|Email|1
26188|1647|51|1|16|Email|3
65990|381|36|5|13|In-Person|4
61808|226|69|3|29|Email|1
56671|862|88|3|30|Call|1
99752|1054|89|4|41|Chat|2
48179|445|26|5|45|In-Person|3
70882|1583|2|4|24|Call|3
10256|636|23|1|47|Call|2
8363|1348|70|3|3|Call|4
42444|1577|38|4|28|Chat|4
91287|428|48|5|9|Email|2
69026|1756|29|4|21|In-Person|1
56964|1341|33|5|44|Call|5
20688|1069|82|1|11|In-Person|5
26048|1503|13|2|48|Email|3
24441|1542|36|1|31|Call|4
98267|389|54|4|14|In-Person|2
91965|1225|1|1|9|Chat|5
26404|205|20|2|38|In-Person|1
8397|463|93|1|27|Call|4
72881|1594|60|4|39|Chat|3
76087|867|33|4|30|Call|1
89798|1653|68|4|7|Chat|1
12358|1347|71|2|35|In-Person|3
45710|908|30|3|25|Call|3
80204|982|4|4|41|In-Person|3
73510|1190|55|2|13|In-Person|4
71761|480|73|3|16|Call|4
58863|636|6|3|25|Email|5
73103|1512|47|2|2|In-Person|5
21587|1414|58|3|4|In-Person|4
10895|1481|4|5|7|In-Person|2
91605|331|34|2|29|Chat|1
68283|21|37|3|10|Email|4
92362|532|71|5|40|Call|3
57260|21|66|1|33|Email|2
98091|786|47|3|50|Call|3
7177|1348|34|2|6|In-Person|4
7436|1378|85|2|22|In-Person|5
29623|23|30|2|7|Email|5
93267|818|25|3|26|Chat|3
26582|735|88|4|39|Chat|1
47608|1190|2|3|26|Chat|3
9774|1543|63|4|40|Call|4
5959|978|42|3|33|Email|4
71851|1660|49|3|41|In-Person|2
86163|232|33|4|3|In-Person|4
96510|1677|70|4|6|Chat|4
55574|459|82|3|43|In-Person|1
93758|1013|81|4|20|Chat|1
63294|132|59|2|18|Chat|5
17011|1295|51|2|37|Email|5
36422|1683|98|4|39|Chat|4
56929|1816|18|2|31|Call|1
86132|130|79|3|12|Call|4
45168|1797|53|2|9|Chat|4
52260|839|84|5|4|In-Person|2
67700|1216|6|2|35|Email|3
71915|351|45|5|37|Call|4
31289|1553|56|5|5|Call|4
39813|1134|26|2|8|Call|3
53239|1299|100|4|34|In-Person|1
52148|894|67|4|14|In-Person|5
55636|133|11|2|5|In-Person|1
64587|1691|6|4|46|Call|1
75401|222|63|2|41|Email|3
59429|1692|91|5|43|Email|3
52828|1248|73|2|7|Chat|5
73741|57|62|5|39|Chat|1
92102|935|47|5|20|Call|5
42034|377|97|1|29|Chat|4
14944|546|14|4|18|Call|3
51834|1168|31|1|11|In-Person|2
20846|1210|87|3|37|Email|3
42352|1071|57|1|11|Call|2
49781|1156|26|1|23|In-Person|5
27554|1408|20|1|42|Call|4
49672|1153|49|2|41|In-Person|1
17171|338|45|1|42|In-Person|5
27503|653|86|2|12|Call|4
79272|1169|8|1|4|Call|4
64981|942|84|1|30|Chat|1
17040|629|89|5|15|In-Person|3
3943|1166|9|2|43|Call|5
30273|240|43|5|45|Email|2
57910|625|97|3|31|In-Person|1
90889|1043|87|1|20|Call|1
37979|1071|19|1|11|Chat|1
65536|1028|49|2|32|Email|1
77477|1159|29|4|40|In-Person|1
71214|1230|54|1|1|Chat|3
55606|1547|3|3|49|Email|3
28597|1824|24|2|11|Chat|5
28620|273|47|5|2|Chat|5
79763|34|31|2|18|In-Person|2
41693|778|69|2|15|Chat|1
83121|1733|38|4|39|Email|2
4368|1505|36|1|49|Email|3
51076|1177|3|4|15|In-Person|1
79305|1535|98|3|28|Call|2
40839|571|68|3|44|Chat|2
14227|1311|59|1|50|Email|3
49035|427|60|4|18|Email|1
1084|881|83|1|27|Chat|4
82245|240|39|2|29|In-Person|2
16070|1480|52|5|22|Chat|1
36386|1262|95|2|4|Call|1
68834|1473|16|5|37|Email|2
67788|1604|69|4|14|In-Person|4
7955|851|88|3|21|Call|3
8441|1480|91|1|38|Email|3
82290|859|68|5|24|Chat|1
50955|118|20|2|49|In-Person|5
23443|1108|99|2|19|Call|2
71059|1726|69|1|46|Call|4
96551|1286|10|3|15|In-Person|1
39747|1743|57|2|35|Email|3
63570|969|18|3|36|Email|4
68806|594|28|3|18|Call|3
36403|967|59|4|11|In-Person|4
65174|660|69|5|17|Email|2
92078|1135|66|1|47|Chat|4
48895|944|77|1|43|Call|1
90671|1390|12|4|12|Chat|4
87575|1665|44|1|10|In-Person|4
95948|575|19|3|36|In-Person|2
20604|767|33|4|36|Call|2
7961|1422|67|2|19|In-Person|4
8199|1104|69|2|20|Email|5
78253|676|92|3|41|In-Person|2
28724|266|64|3|15|Call|5
28587|1425|74|1|6|Chat|2
35730|567|55|5|44|Call|5
97177|934|54|1|28|In-Person|1
31694|256|58|1|22|Chat|1
66332|1719|64|3|2|In-Person|1
38010|787|64|5|21|Email|2
30825|1133|4|3|8|Email|3
19986|1657|34|4|17|Email|5
68152|160|61|1|16|Email|1
38057|510|21|2|5|In-Person|1
53269|1747|45|5|13|In-Person|1
806|1066|93|4|16|In-Person|4
72169|1790|78|5|11|In-Person|3
96406|1641|21|5|32|In-Person|2
48669|1320|96|4|36|In-Person|5
31168|795|25|5|10|Chat|3
37920|375|82|1|27|In-Person|3
31548|1403|81|4|50|Chat|2
80472|343|59|2|12|In-Person|3
22697|1049|26|5|29|Call|5
2812|584|89|4|7|Call|4
41669|734|88|3|42|Email|1
34624|242|43|5|11|Call|2
12232|66|59|3|22|Email|3
33494|172|77|4|10|Chat|2
67777|908|30|5|45|Chat|1
76222|501|19|3|46|In-Person|1
31415|1673|47|1|12|Email|4
51586|1115|71|4|5|Call|5
77792|1494|41|3|19|Email|4
85327|912|87|2|17|Call|1
92356|1459|81|4|31|Chat|3
34226|76|18|5|9|Call|3
21792|1135|16|1|9|In-Person|3
14444|1290|47|1|5|Chat|2
31576|435|11|3|10|Chat|1
85716|345|22|3|7|Call|2
30780|151|25|5|24|In-Person|4
32972|1764|65|4|5|Email|3
33818|906|100|4|17|In-Person|4
52599|1117|67|2|16|Chat|3
44504|196|84|3|18|Call|3
41398|1554|82|2|18|Call|2
86630|1506|35|3|17|In-Person|3
47747|484|63|1|33|Chat|3
2156|1629|28|1|35|In-Person|4
41442|706|78|5|44|Chat|5
16201|1674|99|1|40|Chat|5
30070|357|11|2|29|Call|4
32776|1716|23|2|25|Call|2
27118|298|27|4|19|Email|1
62364|198|61|1|20|Email|2
84691|1621|37|3|42|Call|3
85410|720|95|2|42|Email|3
50754|653|8|2|46|Email|5
90526|1296|97|4|39|Chat|2
3743|1057|42|2|47|Chat|3
47693|1708|80|1|42|Call|3
12300|733|52|5|2|Call|4
10012|371|17|4|22|Call|5
38656|684|48|1|31|In-Person|3
64298|885|1|2|31|Email|5
96022|1411|3|2|39|Email|1
56824|1154|55|2|28|Email|3
75943|127|50|3|44|Email|5
87435|1108|11|2|37|Email|3
5728|1601|20|4|31|Email|3
64468|661|31|2|19|Call|3
54847|1785|62|3|43|Email|2
53350|649|11|2|38|Call|5
21830|701|3|4|33|In-Person|3
99890|1785|89|5|39|Call|5
66665|653|37|2|3|Email|5
62023|122|85|4|16|In-Person|3
87131|1598|31|3|33|Chat|3
53566|506|10|4|39|Email|2
59936|1039|27|1|27|Chat|3
96977|477|38|1|22|Call|3
29315|1412|85|5|37|Chat|2
93248|1572|39|2|22|Email|3
25876|1402|88|1|46|Email|3
45722|744|94|1|41|Chat|2
33955|1435|28|5|3|In-Person|2
58734|1062|3|3|45|Chat|4
66635|886|55|4|37|Email|3
11201|1033|42|5|31|In-Person|1
79524|1352|55|1|22|Call|2
7655|632|26|4|1|Email|1
12533|1812|95|4|3|Chat|4
7320|533|23|2|18|Chat|4
69590|203|32|4|36|Chat|5
10956|273|12|4|16|Email|5
80871|409|58|3|27|Call|5
35272|1459|83|4|33|Call|3
50393|833|44|5|29|In-Person|4
25714|945|89|4|15|In-Person|4
36030|1258|40|3|16|Chat|2
14206|310|99|4|11|Chat|3
70668|379|41|3|50|Call|3
72270|1292|61|4|46|In-Person|5
93332|1076|47|1|14|In-Person|3
22692|1461|35|1|47|Call|4
77504|234|44|2|28|In-Person|1
38114|494|37|2|18|Call|1
42831|1249|40|2|48|In-Person|2
81800|733|64|4|5|Chat|3
60737|425|36|3|17|Chat|3
84873|1734|28|2|2|Email|4
11795|1626|60|2|5|Chat|2
81118|603|26|5|36|Chat|4
29084|830|80|2|21|Email|3
83702|405|99|3|23|Call|3
13779|56|85|2|29|In-Person|3
30032|1050|54|5|14|Chat|2
3523|301|61|5|42|Chat|1
27852|137|10|4|8|In-Person|5
95363|352|47|5|12|Chat|5
92682|697|88|1|42|Email|5
1297|1146|3|5|36|In-Person|2
76999|34|1|4|44|Call|5
33073|869|4|5|23|Chat|4
10061|1129|77|4|40|Chat|5
57532|1270|58|3|37|Call|5
66936|102|10|3|33|In-Person|5
17588|10|57|1|8|Chat|1
4212|1191|48|4|39|Call|2
84567|396|83|5|12|Chat|3
59461|896|34|2|3|Chat|1
14910|169|13|5|32|Email|4
78591|1516|78|2|2|Chat|5
82416|285|17|2|46|Call|1
24870|779|11|3|30|Chat|2
88443|1731|26|5|33|Chat|1
49101|1481|79|4|47|In-Person|5
14008|534|33|5|25|In-Person|1
54558|1682|21|4|34|Chat|1
6970|616|20|3|1|Call|4
62672|721|32|4|11|Call|3
2817|707|30|3|22|Email|1
